title,url,company,salary,deadline,location,lien_he
Công ty TNHH STC ENG VINA Tuyển dụng Quản lý chất lượng...,https://phutho.work/cong-ty-tnhh-stc-eng-vina-tuyen-dung-quan-ly-chat-luong-ngoai-quan.html,CÔNG TY TNHH STC ENG VINA,Thỏa thuận,Đến 15/09/2022,"Lô CN01, cụm công nghiệp Thanh Minh, xã Thanh Minh, thị xã Phú Thọ,...","Công ty TNHH STC ENG VINA
Số điện thoai liên hệ: 0210 3822 333 Địa chỉ làm việc: Lô CN01, cụm công nghiệp Thanh Minh, xã Thanh Minh, thị xã Phú Thọ, tỉnh Phú Thọ ( gần cây xăng Thanh Minh)"
Công Ty Cổ Phần Pavico Việt Nam Tuyển dụng Trưởng phòng QC,https://phutho.work/cong-ty-co-phan-pavico-viet-nam-tuyen-dung-truong-phong-qc.html,Công Ty Cổ Phần Pavico Việt Nam,Thỏa thuận,Đến 15/09/2022,"Lô E1, Khu công nghiệp Trung Hà, Xã Hồng Đà, Huyện Tam Nông, Phú...","Công Ty Cổ Phần Pavico Việt Nam
Điện thoại: 085.451.5261 / 0981.985.974
Địa chỉ: Lô E1, Khu công nghiệp Trung Hà, Xã Hồng Đà, Huyện Tam Nông, Phú Thọ."
Sân Golf T&T Tam Nông Tuyển dụng Chuyên viên Hành chính Nhân...,https://phutho.work/san-golf-tt-tam-nong-tuyen-dung-chuyen-vien-hanh-chinh-nhan-su.html,Sân Golf T&T Tam Nông,Mức lương: 9 - 12tr,Đến 30/10/2022,"Khu 15, Xã Lam Sơn, Huyện Tam Nông, Tỉnh Phú Thọ, Việt Nam","Sân Golf T&T Tam Nông
Địa chỉ: Khu 15, Xã Lam Sơn, Huyện Tam Nông, Tỉnh Phú Thọ, Việt Nam"
Công ty cổ phần tập đoàn Quartz Stone Tuyển Nhân viên An...,https://phutho.work/cong-ty-co-phan-tap-doan-quartz-stone-tuyen-nhan-vien-an-toan-lao-dong.html,CÔNG TY CỔ PHẦN TẬP ĐOÀN QUARTZ STONE,Thỏa thuận theo năng lực,15/9/2022,"Lô CN01, CCN Bãi Ba, xã Đông Thành, huyện Thanh Ba, tỉnh Phú Thọ;","Công ty cổ phần tập đoàn Quartz Stone
Địa chỉ: Phòng TCHC – Công ty cổ phần tập đoàn Quartz Stone – Lô CN01, CCN Bãi Ba, xã Đông Thành, huyện Thanh Ba, tỉnh Phú Thọ;
Điện thoại: 0210 3702 288"
Mobifone Khu vực 4 Việt Trì Thông báo Tuyển dụng Chuyên viên...,https://phutho.work/mobifone-khu-vuc-4-viet-tri-thong-bao-tuyen-dung-chuyen-vien-khoi-kinh-doanh-lap-trinh-vien-chuyen-vien-du-lieu.html,Công ty Dịch vụ Mobifone,Thỏa thuận,Đến ngày 11/09/2022,"Tòa nhà Mobifone, đường Nguyễn Tất Thành, Khu Đồng Mạ, Tiên Cát, Việt Trì,...",
Công ty TNHH Yi Da Việt Nam Tuyển dụng Nhân viên Đào...,https://phutho.work/cong-ty-tnhh-yi-da-viet-nam-tuyen-dung-nhan-vien-dao-tao-nhan-vien-ke-hoach-san-xuat.html,Công Ty TNHH YI DA Việt Nam,Thỏa thuận,Đến 30/09/2022,"Cụm công nghiệp thị trấn Sông Thao, Thị trấn Cẩm Khê, Huyện Cẩm Khê,...",
Công ty CP Xe máy Hòa Bình Minh Thông báo Tuyển Nhân...,https://phutho.work/cong-ty-cp-xe-may-hoa-binh-minh-thong-bao-tuyen-nhan-vien-nhan-su.html,Công ty TNHH TCT Hòa Bình Minh,thỏa thuận,Đến 10/09/2022,"Tòa nhà Hòa Bình Minh - Khu 4, Vân Phú, Việt Trì, Phú Thọ.","Phòng Nhân sự – Công ty CP xe máy Hòa Bình Minh
Địa chỉ: Tầng 2, Tòa nhà Hòa Bình Minh – Khu 4, Vân Phú, Việt Trì, Phú Thọ. *Điện thoại liên hê: 0984.630.089 – 0986.991.888."
Công ty TNHH SNJ TECH VINA Tuyển Nhân viên Xuất nhập khẩu,https://phutho.work/cong-ty-tnhh-snj-tech-vina-tuyen-nhan-vien-xuat-nhap-khau.html,Công ty TNHH SNJ TECH VINA,Thỏa thuận,Đến 30/08/2022,"Lô 09- KCN Phú Hà, xã Hà Thạch, TX Phú Thọ, Tỉnh Phú Thọ","Công ty TNHH SNJ TECH VINA Địa chỉ: Lô 09- KCN Phú Hà, xã Hà Thạch, TX Phú Thọ, Tỉnh Phú Thọ Mọi chi tiết xin liên hệ: (0210) 3813 222 /3"
Công ty TNHH Dệt Phú Thọ Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-det-phu-tho-thong-bao-tuyen-dung-nhan-vien-bao-ve.html,Công ty TNHH Dệt Phú Thọ,Thỏa thuận,Đến 30/08/2022,"Lô 04, KCN Thụy Vân, Việt Trì, Phú Thọ.","Công ty TNHH Dệt Phú Thọ
Phụ trách tuyển dụng: Mr Dũng : 0854.523.555 ( lưu ý: gọi trong giờ hành chính )"
Công ty Hanyang Digitech Vina Tuyển Nhân viên Data,https://phutho.work/cong-ty-hanyang-digitech-vina-tuyen-nhan-vien-data.html,Công ty TNHH Hanyang Digitech Vina,Thỏa thuận,Đến 30/08/2022,"Lô CN 06, KCN Phú Hà, Hà Thạch, Thị xã Phú Thọ, Phú Thọ",
"Công ty OGK Hà Nội tuyển dụng Kế toán Tổng hợp, Nhân...",https://phutho.work/cong-ty-ogk-ha-noi-tuyen-dung-ke-toan-tong-hop-nhan-vien-phat-trien-san-pham.html,Công ty OGK Hà Nội,Thỏa thuận,Đến 30/08/2022,"Lô CN07A, KCN Phú Hà, Hà Thạch, Phú Thọ","CÔNG TY TNHH OGK HANOI Địa chỉ: Lô CN07A, Khu công nghiệp Phú Hà, xã Hà Thạch, tỉnh Phú Thọ.
Điện thoai : 02103 636 868"
Công ty TNHH Techworld Industries Việt Nam Tuyển Kế toán Tổng hợp,https://phutho.work/cong-ty-tnhh-techworld-industries-viet-nam-tuyen-ke-toan-tong-hop.html,Công ty TNHH Techworld Industries Việt Nam,Thỏa thuận,Đến 30/08/2022,"Lô CN08, KCN Phú Hà, xã Hà Lộc, TX Phú Thọ, tỉnh Phú Thọ","Công ty TNHH TECHWORLD INDUSTRIES VIỆT NAM Địa chỉ: Lô CN08, KCN Phú Hà, xã Hà Lộc, TX Phú Thọ, tỉnh Phú Thọ Điện thoại: 0865130420"
"Công ty TNHH Bridgepower Vina Tuyển Nhân viên Vệ sinh Văn phòng,...",https://phutho.work/cong-ty-tnhh-bridgepower-vina-tuyen-nhan-vien-ve-sinh-van-phong-xuong.html,Công ty TNHH Bridgepower Vina,Thỏa thuận,Đến 30/08/2022,Lô 9 – KCN Thụy Vân – TP Việt Trì – Tỉnh Phú Thọ.,
Công ty TNHH Đầu tư và phát triển giáo dục Hùng Vương...,https://phutho.work/cong-ty-tnhh-dau-tu-va-phat-trien-giao-duc-hung-vuong-tuyen-tro-ly-giam-doc-cham-soc-khach-hang-hanh-chinh-ke-toan.html,Công ty TNHH Đầu tư và phát triển giáo dục Hùng Vương,Thỏa thuận,Đến 30/08/2022,"SN 63, Khu 12 Đồng Trước, P. Thanh Miếu, TP. Việt Trì, Phú Thọ","Công ty TNHH Đầu tư và phát triển giáo dục Hùng Vương
Địa điểm làm việc: SN 63, Khu 12 Đồng Trước, P. Thanh miếu, TP. Việt Trì, Phú Thọ
Điện thoại: 0989383090"
"Công ty TNHH YB Việt Nam Tuyển dụng Quản lý Sản xuất,...",https://phutho.work/cong-ty-tnhh-yb-viet-nam-tuyen-dung-quan-ly-san-xuat-quan-ly-thiet-bi-nhan-vien-phan-tich.html,Công ty TNHH YB Việt Nam,Thỏa thuận,30/08/2022,Công Ty TNHH YB Việt Nam,"Công ty TNHH YB Việt Nam
Địa chỉ: Lô CN15, CN16, nằm trong CCN Bãi Ba, xã Sơn Cương, huyện Thanh Ba, tỉnh Phú Thọ
Điện thoại: 0349758778 (hoặc) 02103673968
Chú ý: Công ty không thu bấy kỳ chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ dưới nút :” Nộp hồ sơ “"
"Công ty cổ phần Thắng Cường Tuyển dụng Lái xe nâng, Lái...",https://phutho.work/cong-ty-co-phan-thang-cuong-tuyen-dung-lai-xe-nang-lai-xe-xuc-lat-nhan-vien-dien-tu-dong-hoa.html,Công ty cổ phần Thắng Cường,Từ trên 7 triệu,Đến 30/08/2022,"Lô D và C1 Cụm công nghiệp Bạch Hạc, Bạch Hạc, Việt Trì, Phú...","Công ty cổ phần Thắng Cường
Địa chỉ: Lô D và C1 Cụm công nghiệp Bạch Hạc, Bạch Hạc, Việt Trì, Phú Thọ
Điện thoại: 02103861090 / 0913.808.192"
Mobifone Khu vực 4 Việt Trì Thông báo Tuyển Chuyên viên khối...,https://phutho.work/mobifone-khu-vuc-4-viet-tri-thong-bao-tuyen-chuyen-vien-khoi-kinh-doanh-chuyen-vien-du-lieu-lap-trinh-vien.html,Công ty Dịch vụ Mobifone,Thỏa thuận,Đến ngày 11/09/2022,"Tòa nhà Mobifone, đường Nguyễn Tất Thành, Khu Đồng Mạ, Tiên Cát, Việt Trì,...",
Công ty TNHH BRIGEPOWER VINA Tuyển Nhân viên Mua hàng,https://phutho.work/cong-ty-tnhh-brigepower-vina-tuyen-nhan-vien-mua-hang.html,Công ty TNHH BRIGEPOWER VINA,Thỏa thuận,Đến 30/08/2022,"Lô B9 - KCN Thụy Vân, Việt Trì, Phú Thọ",
Công Ty Cổ Phần Viễn Thông FPT Telecom Phú Thọ Tuyển Nhân...,https://phutho.work/cong-ty-co-phan-vien-thong-fpt-telecom-phu-tho-tuyen-nhan-vien-dich-vu-khach-hang.html,FPT Telecom,Thỏa thuận,Đến 30/08/2022,Chi nhánh tại Trung tâm Thị trấn Cẩm Khê - Huyện Cẩm Khê -...,"Công Ty Cổ Phần Viễn Thông FPT Telecom Phú Thọ
Địa chỉ: Chi nhánh tại Trung tâm Thị trấn Cẩm Khê – Huyện Cẩm Khê – Phú Thọ
Điện thoại:024 7300 2222 máy lẻ 21042 / 0972765725"
"Công ty TNHH Sekino Việt Nam Tuyển dụng Quản lý sản xuất,...",https://phutho.work/cong-ty-tnhh-sekino-viet-nam-tuyen-dung-quan-ly-san-xuat-hanh-chinh-nhan-su-ke-toan-tong-hop.html,Công ty TNHH Sekino Việt Nam,Thỏa thuận,Đến 30/08/2022,Lô B3 - KCN Trung Hà - Tam Nông - Phú Thọ,"Công ty TNHH Sekino Việt Nam
Địa chỉ: Lô B3 – KCN Trung Hà – Tam Nông – Phú Thọ
Điện thoại: 0374.939.619 / 0326.590.688"
"Công ty TNHH JH Vina Thông báo tuyển Nhân viên Kế toán,...",https://phutho.work/cong-ty-tnhh-jh-vina-thong-bao-tuyen-nhan-vien-ke-toan-ky-thuat-san-pham-ky-thuat-thiet-bi.html,Công ty TNHH JH Vina,Thỏa thuận,Đến 30/08/2022,KCN Phú Hà - TX Phú Thọ - Phú Thọ,"Công ty TNHH JH Vina
Địa chỉ: KCN Phú Hà – TX Phú Thọ – Phú Thọ
Điện thoại: 0210.3865.001
Lưu ý: Nộp hồ sơ ngay dưới đây nút ” NỘP HỒ SƠ” Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Công ty cổ phần thương mại và sản xuất LTS Tuyển Công...,https://phutho.work/cong-ty-co-phan-thuong-mai-va-san-xuat-lts-tuyen-cong-nhan-son-lao-dong-pho-thong.html,Công ty cổ phần thương mại và sản xuất LTS,Thỏa thuận,Đến 30/08/2022,"Lô B1, B2, B3 Cụm CN Bạch Hạc, Việt Trì, Phú Thọ","Công ty cổ phần thương mại và sản xuất LTS
Địa chỉ: Lô B1, B2, B3 Cụm CN Bạch Hạc, Việt Trì, Phú Thọ
Điện thoại: 038 842 6531"
Công ty Cổ phần Famous Việt Nam Tuyển dụng Nhân viên Cơ...,https://phutho.work/cong-ty-co-phan-famous-viet-nam-tuyen-dung-nhan-vien-co-dien.html,Công ty cổ phần Famous Việt Nam,thỏa thuận,Đến 30/08/2022,"Lô 9, KCN Thuỵ Vân, Việt Trì, Phú Thọ","Công ty cổ phần Famous Việt Nam
Địa chỉ:Lô 9, KCN Thuỵ Vân, Việt Trì, Phú Thọ
Điện thoại: 02103666166
Lưu ý: Nộp hồ sơ ngay dưới đây nút ” NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Đơn vị lớn hàng đầu – Yi Da Việt Nam Thông báo...,https://phutho.work/don-vi-lon-hang-dau-yi-da-viet-nam-thong-bao-tuyen-dung-nhieu-vi-tri-thang-08-2022.html,Công Ty TNHH YI DA Việt Nam,Thỏa thuận,Đến 30/09/2022,"Cụm công nghiệp thị trấn Sông Thao, Thị trấn Cẩm Khê, Huyện Cẩm Khê,...",
Mobifone Khu vực 4 Việt Trì Thông báo Tuyển Chuyên viên khối...,https://phutho.work/mobifone-khu-vuc-4-viet-tri-tuyen-chuyen-vien-khoi-kinh-doanh-lap-trinh-vien-chuyen-vien-du-lieu.html,Công ty Dịch vụ Mobifone,Thỏa thuận,Đến ngày 11/09/2022,"Tòa nhà Mobifone, đường Nguyễn Tất Thành, Khu Đồng Mạ, Tiên Cát, Việt Trì,...",
Công ty TNHH Mectech ViNa Tuyển dụng Tổ trưởng chất lượng,https://phutho.work/cong-ty-tnhh-mectech-vina-tuyen-dung-to-truong-chat-luong.html,Công ty TNHH Mectech ViNa,Thỏa thuận,Đến 30/08/2022,"Lô CN12 Cụm công nghiệp Tử Đà- An Đạo , xã Bình Phú ,...",
Công ty Cổ phần Takao Việt Nam Tuyển Công nhân Lái máy...,https://phutho.work/cong-ty-co-phan-takao-viet-nam-tuyen-cong-nhan-lai-may-xuc-lat.html,Công ty Cổ phần Takao Việt Nam,Thỏa thuận,Từ 17/08/2022,"Lô B Khu CN Trung Hà, Tam Nông, Phú Thọ","Công ty CP Takao Việt Nam . Địa chỉ: Lô B Khu CN Trung Hà, Tam Nông, Phú Thọ Liên hệ phòng TCHC : 0210.6542.666 /0968255638"
"Công ty TNHH Sekino Việt Nam Tuyển dụng Quản lý sản xuất,...",https://phutho.work/cong-ty-tnhh-sekino-viet-nam-tuyen-dung-quan-ly-san-xuat-ke-toan-tong-hop-hanh-chinh-nhan-su.html,Công ty TNHH Sekino Việt Nam,Thỏa thuận,Đến 30/08/2022,Lô B3 - KCN Trung Hà - Tam Nông - Phú Thọ,"Công ty TNHH Sekino Việt Nam
Địa chỉ: Lô B3 – KCN Trung Hà – Tam Nông – Phú Thọ
Điện thoại: 0374.939.619 / 0326.590.688"
Công ty TNHH Điện tử BYD Việt Nam Tuyển dụng Chuyên viên...,https://phutho.work/cong-ty-tnhh-dien-tu-byd-viet-nam-tuyen-dung-chuyen-vien-nhan-su-chuyen-vien-thu-mua-ky-thuat-vien.html,Công ty BYD ELECTRONIC (INTERNATIONAL),Thỏa thuận,Đến 30/09/2022,"Lô CN – 2A Khu Công nghiệp Phú Hà, thị xã Phú Thọ -...","Công ty TNHH Điện tử BYD Việt Nam Địa chỉ: Lô CN – 2A Khu Công nghiệp Phú Hà, thị xã Phú Thọ – Tỉnh Phú Thọ Điện thoại: 02103822189/ 0327145080"
"Công ty TNHH Asentec Việt Nam Tuyển Quản lý Kho, Nhân viên...",https://phutho.work/cong-ty-tnhh-asentec-viet-nam-tuyen-quan-ly-kho-nhan-vien-ky-thuat.html,Công ty TNHH Asentec Việt Nam,Thỏa thuận,Từ 19/02/2022,"Lô CN09-03 & CN09-04, KCN Phú Hà, xã Hà Thạch, thị xã Phú Thọ,...","CÔNG TY TNHH ASENTEC VIỆT NAM Địa chỉ: Lô CN09-03 & CN09-04, KCN Phú Hà, xã Hà Thạch, thị xã Phú Thọ, tỉnh Phú Thọ
SĐT liên hệ: 0210.3822.388 (phòng nhân sự)"
Công ty TNHH ELECTRO M VINA Tuyển dụng Nhân viên HSE,https://phutho.work/cong-ty-tnhh-electro-m-vina-tuyen-dung-nhan-vien-hse.html,CÔNG TY TNHH ELECTRO M VINA,Thỏa thuận,Đến 30/08/2022,"Lô CN06, KCN Phú Hà, xã Hà Thạch, thị xã Phú Thọ, tỉnh Phú...","Công ty TNHH ELECTRO M VINA Mọi thắc mắc liên hệ trực tiếp : 0210.3822.886 Địa chỉ: Lô CN06, KCN Phú Hà, xã Hà Thạch, thị xã Phú Thọ, tỉnh Phú Thọ
Lưu ý: Nộp hồ sơ ngay dưới đây nút ” NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Công ty TNHH Xây dựng Phương Linh Phú Thọ tuyển Kỹ thuật...,https://phutho.work/cong-ty-tnhh-xay-dung-phuong-linh-phu-tho-tuyen-ky-thuat-xay-dung-lam-tai-van-phong.html,,Thỏa thuận,Từ 13/08/2022,Số 29 – Khu Minh Tân – P. Minh Nông – TP. Việt Trì...,"Công ty TNHH Xây dựng Phương Linh Phú Thọ
Địa chỉ: Số 29 – Khu Minh Tân – P. Minh Nông – TP. Việt Trì – T. Phú Thọ
Điện thoại: 0793.223.228"
"Công ty Hanyang Digitech Vina Tuyển Nhân viên Mua hàng, Công nhân...",https://phutho.work/cong-ty-hanyang-digitech-vina-tuyen-nhan-vien-mua-hang-cong-nhan-kho.html,Công ty TNHH Hanyang Digitech Vina,Thỏa thuận,Từ 13/08/2022,"Lô CN 06, KCN Phú Hà, Hà Thạch, Thị xã Phú Thọ, Phú Thọ",
Công ty cổ phần may Pearl Việt Nam Tuyển Nhân viên Phòng...,https://phutho.work/cong-ty-co-phan-may-pearl-viet-nam-tuyen-nhan-vien-phong-ky-thuat.html,️CÔNG TY CỔ PHẦN MAY PEARL VIỆT NAM,Thỏa thuận,Đến 15/08/2022,"Số 469 Đường Nguyễn Du, Ph. Dữu Lâu, Thành phố Việt Trì, Phú Thọ,...","Công ty cổ phần may Pearl Việt Nam
Địa chỉ: Số 469 Đường Nguyễn Du, Ph. Dữu Lâu, Thành phố Việt Trì, Phú Thọ, Việt Nam
Liên hệ: 02103.942.118 – 0338.089.625"
Công ty TNHH UJU VINA Phú Thọ tuyển dụng Nhân viên Văn...,https://phutho.work/cong-ty-tnhh-uju-vina-phu-tho-tuyen-dung-nhan-vien-van-phong-lai-xe-xuc-lat.html,Công ty TNHH UJU VINA Phú Thọ,Thỏa thuận,Đến 30/08/2022,"Lô CN4, Khu công nghiệp Cẩm Khê, huyện Cẩm Khê, tỉnh Phú Thọ.",
Công ty TNHH Yi Da Việt Nam Tuyển dụng Trưởng nhóm kiểm...,https://phutho.work/cong-ty-tnhh-yi-da-viet-nam-tuyen-dung-truong-nhom-kiem-tra-chat-luong-vai-qc-leader-truong-nhom-phat-trien-chat-luong-vai-fd-leader.html,Công Ty TNHH YI DA Việt Nam,Thỏa thuận,Đến 31/08/2022,"Cụm công nghiệp thị trấn Sông Thao, Thị trấn Cẩm Khê, Huyện Cẩm Khê,...",
Công ty TNHH SEIJIN BAGS VINA Tuyển Nhân viên Thống kê Văn...,https://phutho.work/cong-ty-tnhh-seijin-bags-vina-tuyen-nhan-vien-thong-ke-van-phong-xuong-san-xuat.html,Công ty TNHH SEIJIN BAGS VINA,Thỏa thuận,Từ 07/05/2022,"Cụm công nghiệp Đồng Lạng, Phù Ninh, Phù Ninh, Phú Thọ","Công ty TNHH SEIJIN BAGS VINA
Địa chỉ: Cụm công nghiệp Đồng Lạng, Phù Ninh, Phù Ninh, Phú Thọ
Điện thoại: 0967285444"
Công ty TNHH Dệt Phú Thọ Tuyển dụng Nhân viên Bảo vệ,https://phutho.work/cong-ty-tnhh-det-phu-tho-tuyen-dung-nhan-vien-bao-ve.html,Công ty TNHH Dệt Phú Thọ,Thỏa thuận,Đến 30/08/2022,"Lô 04, KCN Thụy Vân, Việt Trì, Phú Thọ.","Công ty TNHH Dệt Phú Thọ
Phụ trách tuyển dụng: Mr Dũng : 0854.523.555 ( lưu ý: gọi trong giờ hành chính )"
"Công Ty TNHH TS Electrics Vina tuyển dụng Nhân viên Nhân sự,...",https://phutho.work/cong-ty-tnhh-ts-electrics-vina-tuyen-dung-nhan-vien-nhan-su-quan-ly-chat-luong.html,Công Ty TNHH TS Electrics Vina,thỏa thuận,Đến 30/08/2022,"Lô CN21, Cụm công nghiệp Tử Đà - An Đạo, Xã Bình Phú, Huyện...","Công Ty TNHH TS Electrics Vina
Điện thoại: MR giang: 0376.467.899 MS Hương: 0879.145.888
Địa chỉ:Lô CN21, Cụm công nghiệp Tử Đà – An Đạo, Xã Bình Phú, Huyện Phù Ninh, Tỉnh Phú Thọ, Việt Nam"
Công ty TNHH Công nghệ COSMOS Tuyển dụng Nhân viên Y tế,https://phutho.work/cong-ty-tnhh-cong-nghe-cosmos-tuyen-dung-nhan-vien-y-te.html,Công Ty TNHH Công Nghệ COSMOS,Thỏa thuận,Đến 30/08/2022,Lô 9 - KCN Thụy Vân - Việt Trì - Phú Thọ,
Công ty cổ phần Dược liệu Việt Nam (VIETMEC) Tuyển dụng Chuyên...,https://phutho.work/cong-ty-co-phan-duoc-lieu-viet-nam-vietmec-tuyen-dung-chuyen-vien-ho-so.html,Công ty cổ phần Dược liệu Việt Nam (VIETMEC),thỏa thuận,Đến 30/08/2022,"Khu 8, Xã Phù Ninh, Huyện Phù Ninh, Tỉnh Phú Phọ.","Công ty cổ phần Dược liệu Việt Nam
SĐT NM PHÚ THỌ: 0383.472.068 (Ms.Thúy), VP HÀ NỘI: 037570034 (Ms.Nguyệt)
Địa chỉ Nhà máy GMP: Khu 8, Xã Phù Ninh, Huyện Phù Ninh, Tỉnh Phú Phọ."
Công ty TNHH Yi Da Việt Nam Thông báo Tuyển dụng Nhiều...,https://phutho.work/cong-ty-tnhh-yi-da-viet-nam-thong-bao-tuyen-dung-nhieu-vi-tri-thang-08-2022.html,Công Ty TNHH YI DA Việt Nam,Thỏa thuận,Đến 30/08/2022,"Cụm công nghiệp thị trấn Sông Thao, Thị trấn Cẩm Khê, Huyện Cẩm Khê,...",
Công ty TNHH Thương mại Tuấn Hồng Phú Thọ – Nhà máy...,https://phutho.work/cong-ty-tnhh-thuong-mai-tuan-hong-phu-tho-nha-may-go-home-carpenter-tuyen-pho-phong-hanh-chinh-nhan-su.html,Nhà máy gỗ Home Carpenter,Mức lương thỏa thuận khi phỏng vấn,Đến 30/08/2022,Nhà máy sx đồ gỗ thủ công mỹ nghệ Home carpenter - Cụm CN...,"Nhà máy gỗ Home Carpenter
Ms Hà: 0398521894 (thời gian nhận hồ sơ các ngày trong tuần – trừ chủ nhật )
Địa chỉ nhà máy: Cụm Công nghiệp Hợp Hải – Kinh Kệ – Lâm Thao – Phú Thọ (Gần Cầu Phong Châu)"
Công ty TM Vina Kyungseung Thông báo Tuyển công nhân may,https://phutho.work/cong-ty-tm-vina-kyungseung-thong-bao-tuyen-nhan-vien-quan-ly-don-hang.html,Công ty TM Vina Kyungseung,8-10 triệu,3/31/2025 0:00,Tam Nông,Công ty TM Vina Kyungseung
"Công ty Myeongsung Vina Thông báo Tuyển Quản lý chất lượng, Quản...",https://phutho.work/cong-ty-myeongsung-vina-thong-bao-tuyen-quan-ly-chat-luong-quan-ly-san-xuat-nhan-vien-y-te.html,Công ty Myeongsung Vina,Thỏa thuận,Đến 15/08/2022,KCN Phú Gia - Phù Ninh - Phú Thọ,"Công ty Myeongsung Vina
Địa chỉ: KCN Phú Gia – Phù Ninh – Phú Thọ
Điện thoại: 0210.381.6666 / 0946018588"
Chi Nhánh Công Ty Cổ Phần Nhôm Việt Pháp – Nhà Máy...,https://phutho.work/chi-nhanh-cong-ty-co-phan-nhom-viet-phap-nha-may-nhom-viet-phap-tuyen-dung-nhan-vien-kinh-doanh.html,Chi Nhánh Công Ty Cổ Phần Nhôm Việt Pháp - Nhà Máy Nhôm Việt Pháp,Thỏa thuận,Đến 18/08/2022,"Lô A, KCN Trung Hà - Dân Quyền - Tam Nông - Phú Thọ",
"Công ty TNHH SNJ TECH VINA Tuyển Phiên dịch tiếng Hàn, Công...",https://phutho.work/cong-ty-tnhh-snj-tech-vina-tuyen-phien-dich-tieng-han-cong-nhan-kho.html,Công ty TNHH SNJ TECH VINA,Thỏa thuận,Đến 15/08/2022,"Lô 09- KCN Phú Hà, xã Hà Thạch, TX Phú Thọ, Tỉnh Phú Thọ","Công ty TNHH SNJ TECH VINA Địa chỉ: Lô 09- KCN Phú Hà, xã Hà Thạch, TX Phú Thọ, Tỉnh Phú Thọ Mọi chi tiết xin liên hệ: (0210) 3813 222 /3"
Công ty TNHH Thiết kế Phụ kiện Thời trang Việt Nam Tuyển...,https://phutho.work/cong-ty-tnhh-thiet-ke-phu-kien-thoi-trang-viet-nam-tuyen-dung-tro-ly-kiem-phien-dich-nhan-vien-thu-mua.html,Công ty TNHH thiết kế phụ kiện thời trang Việt Nam,Thỏa thuận,Đến 15/08/2022,"Cụm B CN Đồng Lạng, Phù Ninh, Phù Ninh, Phú Thọ ( Thuê Xưởng...","Công ty TNHH Thiết kế Phụ kiện Thời trang Việt Nam
Địa chỉ công ty: Cụm B CN Đồng Lạng, Phù Ninh, Phù Ninh, Phú Thọ ( Thuê Xưởng trong Cty Chè TÂN PHONG)
Điện thoại: 0965 292 303"
"Công ty KIDO SPORTS VINA tuyển Nhân viên Phiên dịch, Nhân viên...",https://phutho.work/cong-ty-kido-sports-vina-tuyen-nhan-vien-phien-dich-nhan-vien-qc-nhan-vien-kho-nvl.html,CÔNG TY KIDO SPORTS VINA,Thỏa thuận,1/3/2021,Lô CN 06 - KCN Phú Hà - Hà Thạch - Phú Thọ,
Công ty cổ phần Gemmy Wood Thông báo Tuyển Lái xe nâng,https://phutho.work/cong-ty-co-phan-gemmy-wood-thong-bao-tuyen-lai-xe-nang.html,Công ty cổ phần Gemmy Wood,Thỏa thuận,Đến 15/08/2022,"Lô B9 – Khu CN Thụy Vân, xã Thụy Vân, TP Việt Trì, Tỉnh...","Công ty cổ phần Gemmy Wood
Địa chỉ: Lô B9, KCN Thụy Vân, Việt trì, Phú Thọ
Điện thoại: 0869.568.995 hoặc 02106.558.938"
Công ty TNHH Yi Da Việt Nam Tuyển dụng Quản lý Chất...,https://phutho.work/cong-ty-tnhh-yi-da-viet-nam-tuyen-dung-quan-ly-chat-luong-cv-nhan-su-phu-trach-don-hang-ky-thuat-thi-nghiem-ky-thuat-phong-lab.html,Công Ty TNHH YI DA Việt Nam,Thỏa thuận,Đến 31/08/2022,"Cụm công nghiệp thị trấn Sông Thao, Thị trấn Cẩm Khê, Huyện Cẩm Khê,...",
Công ty cổ phần tập đoàn Quartz Stone Tuyển Nhân viên Thủ...,https://phutho.work/cong-ty-co-phan-tap-doan-quartz-stone-tuyen-nhan-vien-thu-kho.html,CÔNG TY CỔ PHẦN TẬP ĐOÀN QUARTZ STONE,Thỏa thuận theo năng lực,Đến 15/08/2022,"Lô CN01, CCN Bãi Ba, xã Đông Thành, huyện Thanh Ba, tỉnh Phú Thọ;","Công ty cổ phần tập đoàn Quartz Stone
Địa chỉ: Phòng TCHC – Công ty cổ phần tập đoàn Quartz Stone – Lô CN01, CCN Bãi Ba, xã Đông Thành, huyện Thanh Ba, tỉnh Phú Thọ;
Điện thoại: 0210 3702 288"
Công ty Myeongsung Vina Thông báo Tuyển Nhân viên Y tế,https://phutho.work/cong-ty-myeongsung-vina-thong-bao-tuyen-nhan-vien-y-te.html,Công ty Myeongsung Vina,Thỏa thuận,Từ 29/07/2022,KCN Phú Gia - Phù Ninh - Phú Thọ,"Công ty Myeongsung Vina
Địa chỉ: KCN Phú Gia – Phù Ninh – Phú Thọ
Điện thoại: 0210.381.6666 / 0946018588"
