title,url,company,salary,deadline,location,lien_he
Công ty CP giải pháp công nghệ CNCTECH tuyển nhân viên ISO,https://vinhphuc.work/cong-ty-cp-giai-phap-cong-nghe-cnctech-tuyen-nhan-vien-iso.html,Công ty Cổ phần CNCTECH Thăng Long,Thoả thuận,30/09/2021,"KCN Thăng Long 3, Vĩnh Phúc",
Mitsubishi Vĩnh Phúc cần tuyển cố vấn dịch vụ và nhân viên...,https://vinhphuc.work/mitsubishi-vinh-phuc-can-tuyen-co-van-dich-vu-va-nhan-vien-rua-xe-o-to.html,Mitsubishi Vĩnh Phúc,Thỏa thuận,Từ ngày 29/9,Bình Xuyên - Vĩnh Phúc,
Công Ty CP Thiết Kế Kiến Trúc và Đầu Tư Xây Dựng...,https://vinhphuc.work/cong-ty-cp-thiet-ke-kien-truc-va-dau-tu-xay-dung-futhouse-can-tuyen-kien-truc-su-ky-thuat-vien-va-thuc-tap-sinh.html,Công Ty CP Thiết Kế Kiến Trúc và Đầu Tư Xây Dựng FutHouse,Thỏa thuận,Từ ngày 29/9 đến khi tuyển đủ,"37B Nguyễn Thái Học, P. Ngô Quyền, Vĩnh Yên, Vĩnh Phúc",
Công ty Bao bì DHT tuyển nhân công nhân may bao bì,https://vinhphuc.work/cong-ty-bao-bi-dht-tuyen-nhan-cong-nhan-may-bao-bi.html,Công ty bao bì DHT,Thu nhập từ 8 - 12 triệu/01 tháng,Từ 29.09.2021 đến khi tuyển đủ,"Tại Công ty DHT, Cụm CN xã Hợp Thịnh, Huyện Tam Dương, Tỉnh Vĩnh...",
Công ty TNHH Công nghiệp KNG Việt Nam tuyển dụng kế toán...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-kng-viet-nam-tuyen-dung-ke-toan-noi-bo.html,Công ty TNHH Công nghiệp KNG Việt Nam,6 - 8 triệu,29/9/2021,"Tòa Nhà KNG, Khu D, Khu Đô Thị Sinh Thái Sông Hồng Nam Đầm...",
Công ty CP Môi Trường và Đô Thị Vĩnh Yên tuyển Kế...,https://vinhphuc.work/cong-ty-cp-moi-truong-va-do-thi-vinh-yen-tuyen-ke-toan.html,Công ty CP Môi Trường và Dịch vụ Đô Thị Vĩnh Yên,Thỏa thuận,Từ ngày 29/9 đến khi tuyển được,"Làm việc tại Khu công nghiệp phú nghĩa, xã Phú Nghĩa, huyện Chương Mỹ,...",
Công ty CP Kết nối Châu Âu tuyển nhân viên hành chính,https://vinhphuc.work/cong-ty-cp-ket-noi-chau-au-tuyen-nhan-vien-hanh-chinh.html,Công ty CP Kết nối Châu Âu,Thoả thuận,Từ ngày 28/09/2021,"Công ty CP Kết nối Châu Âu Đường 310, Sơn Bỉ, Gia Khánh, Bình...",
Trung tâm ngoại ngữ ETINA tuyển 03 giáo viên tiếng Anh và...,https://vinhphuc.work/trung-tam-ngoai-ngu-etina-tuyen-03-giao-vien-tieng-anh-va-06-tu-van-tuyen-sinh.html,Trung tâm Anh ngữ Etina,Tùy vị trí,Từ ngày 26/10,Vĩnh Tường - Vĩnh Phúc,
Powerlogics Bá Thiện Vina tuyển dụng 07 vị trí tháng 10,https://vinhphuc.work/powerlogics-ba-thien-vina-tuyen-dung-07-vi-tri-thang-10.html,POWERLOGICS BÁ THIỆN VINA,Thỏa thuận,Từ ngày 28/9,"Lô C1, KCN Bá Thiện 2, Bình Xuyên",
Công ty cổ phần công nghệ SMC Tuyển dụng Quản lý và...,https://vinhphuc.work/cong-ty-co-phan-cong-nghe-smc-tuyen-dung-quan-ly-va-tro-ly-bo-phan-son-tinh-dien.html,Công Ty Cổ Phần Công Nghệ SMC,thỏa thuận,Từ ngày 28/9,"Lô CN6. KCN Bá Thiện I, thị trấn Bá Hiến, huyện Bình Xuyên, tỉnh...",
Công ty TNHH TKR Manufacturing Việt Nam tuyển Quản lý sản xuất,https://vinhphuc.work/cong-ty-tnhh-tkr-manufacturing-viet-nam-tuyen-quan-ly-san-xuat.html,Công ty TNHH TKR MANUFACTURING Việt Nam,Thỏa Thuận,Từ ngày 30/09/2021,Công ty TNHH TKR Manufacturing Việt Nam,
Taxi Mai Linh Vĩnh Phúc tuyển dụng Lái xe đi làm ngay,https://vinhphuc.work/taxi-mai-linh-vi%cc%83nh-phuc-tuyen-dung-lai-xe-di-lam-ngay.html,Taxi Mai Linh Vĩnh Phúc,Thỏa thuận,Từ ngày đăng tuyển,Vĩnh yên - Phúc Yên,
Công ty TNHH Tư vấn ASC Hana cần tuyển chuyên viên tư...,https://vinhphuc.work/cong-ty-tnhh-tu-van-asc-hana-can-tuyen-chuyen-vien-tu-van-moi-truong-va-ky-su-cong-nghe-moi-truong.html,Công ty TNHH Tư vấn ASC Hana,thỏa thuận,Từ ngày 27/9/2021,"Phường Liên Bảo, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc",
Công ty TNHH Đức Minh tuyển nhân viên kỹ thuật nhân viên...,https://vinhphuc.work/cong-ty-tnhh-duc-minh-tuyen-nhan-vien-ky-thuat-nhan-vien-qc-va-cong-nhan-van-hanh-may.html,,Thỏa thuận,Từ ngày 27/9,"Khu CN Khai Quang, Thôn Hán Lữ, Phường Khai Quang, Thành phố Vĩnh Yên,...",
Công ty TNHH Bình Thịnh tuyển dụng công nhân vận hành máy...,https://vinhphuc.work/cong-ty-tnhh-binh-thinh-tuyen-dung-cong-nhan-van-hanh-may-cnc.html,Công ty TNHH Bình Thịnh,"Tổng thu nhập từ: 8.5 triệu/tháng - 11,5 triệu/tháng",Từ ngày 27/9 đến khi tuyển đủ,"47 Lý Thường Kiệt, Đồng Tâm, Vĩnh Yên, Vĩnh Phúc",
Công ty CP Đầu tư An Huy tuyển 01 nhân viên giải...,https://vinhphuc.work/cong-ty-cp-dau-tu-an-huy-tuyen-01-nhan-vien-giai-phong-mat-bang.html,,"Lương, thưởng theo năng lực: 15-40 triệu",Từ ngày 25/9 đến khi tuyển được,Thị trấn Thổ Tang - Vĩnh Tường - Vĩnh Phúc,
Nhà hàng K9Beer tuyển Quản lý và kế toán,https://vinhphuc.work/nha-hang-k9beer-tuyen-quan-ly-va-ke-toan.html,Nhà hàng K9Beer,Tùy vị trí,25/9,Vòng Xuyến ngã 5 Gốc Vừng - Đường Nguyễn Tất Thành - Phường Liên...,
Công ty Youngbag Micromotor Việt Nam tuyển quản lý PQC,https://vinhphuc.work/cong-ty-youngbag-micromotor-viet-nam-tuyen-quan-ly-pqc.html,Công ty TNHH Youngbag Micromotor Việt Nam,Thỏa thuận,Từ ngày 25/9,"KCN Bình Xuyên - Bình Xuyên, Vĩnh Phúc",
Công ty cổ phần giải pháp công nghệ CNC Tech tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-giai-phap-cong-nghe-cnc-tech-tuyen-dung-nhieu-vi-tri.html,Công ty Cổ phần CNCTECH Thăng Long,Thoả thuận,25/09/2021,"KCN Thăng Long 3, Vĩnh Phúc",
Công ty TNHH SY Vina tuyển dụng gấp nhân viên xuất nhập...,https://vinhphuc.work/cong-ty-tnhh-sy-vina-tuyen-dung-gap-nhan-vien-xuat-nhap-khau.html,Công ty Giầy da Sy Vina,thỏa thuận,Từ ngày 23/09/2021,"Công ty TNHH SY Vina, xóm Bắc, Hoàng Đan, Tam Dương, VP",
King Duan Việt Nam tuyển dụng nhân viên hóa nghiệm,https://vinhphuc.work/king-duan-viet-nam-tuyen-dung-nhan-vien-hoa-nghiem.html,Công ty TNHH King Duan Việt Nam,lương cơ bản + trợ cấp + chuyên cần,Từ ngày 23/9 đến khi tuyển đủ số lượng,"KCN Khai Quang, Tp. Vĩnh Yên, Vĩnh Phúc",
Viettel Vĩnh Phúc cần tuyển dụng 03 vị trí tháng 9,https://vinhphuc.work/viettel-vinh-phuc-can-tuyen-dung-03-vi-tri-thang-9.html,,Thỏa thuận,Trước ngày 30/9,"Vĩnh Yên, TP. Phúc Yên, huyện Bình Xuyên và các huyện/TP",
Công ty TNHH Eurocharm Ways Plastics Việt Nam tuyển gấp Trợ lý...,https://vinhphuc.work/cong-ty-tnhh-eurocharm-ways-plastics-viet-nam-tuyen-gap-tro-ly-giam-doc.html,Công Ty Eurocharm Ways Plastics Việt Nam,Thỏa thuận,Từ 23/09/2021 đến khi tuyển đủ,"Lô C11, KCN Bá Thiện II, Bình Xuyên, Vĩnh Phúc",
Công ty CP CNPT ô tô xe máy AMAC tuyển gấp nhân...,https://vinhphuc.work/cong-ty-cp-cnpt-o-to-xe-may-amac-tuyen-gap-nhan-vien-ky-thuat.html,Công Ty Cổ Phần Công Nghiệp Phụ Trợ Ô Tô Xe Máy Amac,Thỏa thuận,Từ ngày 23/9,Trưng Nhị - Phúc Yên - Vĩnh Phúc,
Công Ty TNHH Astra Visteon Việt Nam tuyển giám sát sản xuất...,https://vinhphuc.work/cong-ty-tnhh-astra-visteon-viet-nam-tuyen-giam-sat-san-xuat-va-ky-su-ky-thuat-dien-tu.html,CÔNG TY TNHH ASTRA VISTEON VIỆT NAM,Up to 16.000.000,13/10/2021,KCN Bình Xuyên 2,
Công ty TNHH Chemcos Vina tuyển dụng tổ trưởng bộ phận chất...,https://vinhphuc.work/cong-ty-tnhh-chemcos-vina-tuyen-dung-to-truong-bo-phan-chat-luong.html,Công ty TNHH Chemcos Vina,Thỏa thuận,Từ ngày 21/9,Lô B9 – KCN Bá Thiện II – Thiện Kế – Bình Xuyên –...,
DongYang tuyển nhân viên kỹ thuật SMT và nhân viên xuất nhập...,https://vinhphuc.work/dongyang-tuyen-nhan-vien-ky-thuat-smt-va-nhan-vien-xuat-nhap-khau.html,Công ty DongYang Electronics,thỏa thuận,22/09/2021,Công ty TNHH DongYang Electronisc Việt Nam,
Denko Việt Nam tuyển dụng các vị trí Hot,https://vinhphuc.work/denko-viet-nam-tuyen-dung-cac-vi-tri-hot.html,Công ty TNHH Denko Việt Nam,Thỏa thuận,Từ ngày 21/09/2021,"Lô C3-3, KCN Bá Thiện II, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH HG Mould Ent VN Tuyển dụng Nhân viên Phát...,https://vinhphuc.work/cong-ty-tnhh-hg-mould-ent-vn-tuyen-dung-nhan-vien-phat-trien.html,Công ty TNHH HG Mould Ent Việt Nam,Thỏa thuận,Đến ngày 28/02/2022,"Lô C13- Khu CN Thăng Long Vĩnh Phúc, Xã Thiện Kế, Huyện Bình Xuyên,...",
Công ty TNHH SEI Optifrontier Việt Nam tuyển 01 Trợ lý giám...,https://vinhphuc.work/cong-ty-tnhh-sei-optifrontier-viet-nam-tuyen-cong-nhan-nu-chinh-thuc-2.html,Công ty TNHH SEI Optifrontier,Thỏa thuận,Từ ngày 20/9 đến khi tuyển được,"Lô số B-3, Khu Công nghiệp Thăng Long Vĩnh Phúc - Xã Thiện Kế...",
Điện máy Tuấn Liên tuyển dụng 08 Nhân viên kỹ thuật điện...,https://vinhphuc.work/dien-may-tuan-lien-tuyen-dung-08-nhan-vien-ky-thuat-dien-lanh.html,Điện máy Tuấn Liên,Tùy vị trí,Từ 18/9 đến khi tuyển đủ,"Số 52 Ngô Quyền, TP Vĩnh Yên, Tỉnh Vĩnh Phúc",
Nhà Hàng Hàn Quốc Mr. Hong tuyển 05 nhân viên chạy bàn,https://vinhphuc.work/nha-hang-han-quoc-mr-hong-tuyen-05-nhan-vien-chay-ban.html,,Khởi điểm 5 triệu,Từ ngày 20/9 đến khi tuyển đủ,"29 Phan Du, Liên Bảo, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH Haeincns Vina tuyển quản lý chất lượng,https://vinhphuc.work/cong-ty-tnhh-haeincns-vina-tuyen-quan-ly-chat-luong.html,Công ty TNHH Haeincns Vina,Thỏa thuận,Từ ngày 20/9,"Lô C14-1, KCN Bá Thiện, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH JFS Cơ sở 2 Cầu Tranh Bá Hiến Tuyển...,https://vinhphuc.work/cong-ty-tnhh-jfs-co-so-2-cau-tranh-ba-hien-tuyen-nhan-vien-ki-thuat-tieng-trung.html,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC JFS VIỆT NAM,Thỏa Thuận,Từ ngày đăng tuyển,Công ty TNHH JFS Cơ Sở 2,
Công Ty TNHH Daegun Daegun tuyển kế toán tổng hợp,https://vinhphuc.work/cong-ty-tnhh-daegun-daegun-tuyen-ke-toan-tong-hop.html,Công ty TNHH Daegun Daegun,Thỏa thuận,Từ ngày 19/9/ 2021,Chi nhánh Daegun tại Bình Xuyên 1,
CN Công ty Cổ phần Eneright Việt Nam tuyển dụng 02 công...,https://vinhphuc.work/cn-cong-ty-co-phan-eneright-viet-nam-tuyen-dung-02-cong-nhan-san-xuat.html,Công ty Cổ phần Eneright Việt Nam,Thỏa thuận,từ 18/09/2021 đến 30/09/2021,"Cụm Công nghiệp Đồng Sóc, xã Vũ Di, huyện Vĩnh Tường, Vĩnh Phúc",
Công ty TNHH Saiyida Vina Technology tuyển Quản lý chất lượng biết...,https://vinhphuc.work/cong-ty-tnhh-saiyida-vina-technology-tuyen-quan-ly-chat-luong-biet-tieng-trung.html,Công ty Saiyida Vina,"20,000,000-30,000,000",18/9/2021,Công ty TNHH Saiyida Vina Technology,
Công ty TNHH Technology Achieve Pearl Việt Nam tuyển dụng Quản lý...,https://vinhphuc.work/cong-ty-tnhh-technology-achieve-pearl-viet-nam-tuyen-dung-quan-ly-cong-trinh.html,Công ty TNHH Technology Achieve Pearl Việt Nam,Thỏa thuận,18/09/2021,Vĩnh Yên - Vĩnh Phúc,
Công ty TNHH Weldex Vina tuyển dụng 05 vị trí tháng 9,https://vinhphuc.work/cong-ty-tnhh-weldex-vina-tuyen-dung-05-vi-tri-thang-9.html,CÔNG TY TNHH WELDEX VINA,Thỏa thuận,Từ ngày 17/9,"Khu công nghiệp Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh...",
Công ty cổ phần dịch vụ Sen Hồng tuyển trưởng phòng kinh...,https://vinhphuc.work/cong-ty-co-phan-dich-vu-sen-hong-tuyen-truong-phong-kinh-doanh-va-pho-phong-kinh-doanh.html,CÔNG TY CP DỊCH VỤ SEN HỒNG,lương cứng khởi điểm 10-15tr,Từ ngày 18/9 /2021,"Ngõ 33, ngách 10, P. Đồng Tâm, Vĩnh Yên, Vĩnh Phúc",
Ga hàng hóa ALS tuyển Nhân viên khai thác hàng hóa,https://vinhphuc.work/ga-hang-hoa-als-tuyen-nhan-vien-khai-thac-hang-hoa.html,Công ty cổ phần Nhà ga hàng hoá ALS (ALSC,6000000,Từ ngày 17/9/2021,Sân bay Nội Bài,
Công ty TNHH LIEH KWAN Việt Nam cần tuyển dụng 03 vị...,https://vinhphuc.work/cong-ty-tnhh-lieh-kwan-viet-nam-can-tuyen-dung-03-vi-tri.html,Công ty TNHH LIEH KWAN Việt Nam,Thỏa thuận,Từ ngày 17/9,KCN BÁ THIỆN 2 - BÌNH XUYÊN - VĨNH PHÚC,
Công ty cổ phần giải pháp công nghệ CNCTECH thông báo tuyển...,https://vinhphuc.work/cong-ty-co-phan-giai-phap-cong-nghe-cnctech-thong-bao-tuyen-dung-nhieu-vi-tri.html,Công ty Cổ phần CNCTECH Thăng Long,Thoả thuận,Tháng 09/2021,"Lô F1-2-3, KCN Thăng Long 3, Vĩnh Phúc",
Bệnh viện Laptop Vĩnh Yên tuyển Nhân viên bán hàng và kỹ...,https://vinhphuc.work/benh-vien-laptop-vinh-yen-tuyen-nhan-vien-ban-hang-va-ky-thuat-sua-laptop.html,Bệnh viên Laptop Vĩnh Yên,Mức Lương hấp dẫn,Từ ngày 17/9,"183 Mê Linh Liên Bảo, Vĩnh Yên",
Quán Dê Tơ Đồi Sao và Nhà Hàng Hoa Cau Phúc Yên...,https://vinhphuc.work/quan-de-to-doi-sao-va-nha-hang-hoa-cau-phuc-yen-vinh-yen-tuyen-dung-nhieu-vi-tri-thang-9.html,Chuỗi Nhà Hàng Hoa Cau Phúc Yên - Vĩnh Yên,Thỏa thuận,Từ ngày đăng tuyển đến khi tuyển đủ,"33 Nguyễn Tất Thành,Liên Bảo,TP Vĩnh Yên / 399 Nguyễn Tất Thành - Khai...",
Công ty TNHH Tuấn Loan Vĩnh Phúc Tuyển 02 nhân viên giao...,https://vinhphuc.work/cong-ty-tnhh-tuan-loan-vinh-phuc-tuyen-02-nhan-vien-giao-hang-va-01-nhan-vien-phu-giat-do.html,Công ty TNHH Tuấn Loan,Tùy vị trí,Từ ngày 15/9,"288 Nguyễn Tất Thành, Khai Quang, Vĩnh Yên, Vĩnh Phúc.",
Công ty TNHH Tâm Đại Thành tuyển 02 lái xe ô tô...,https://vinhphuc.work/cong-ty-tnhh-ta%cc%82m-da%cc%a3i-thanh-tuyen-02-lai-xe-o-to-dau-keo.html,CÔNG TY TNHH MTV TÂM ĐẠI THÀNH,Thỏa thuận,Từ ngày 15/9,"Khai Quang, Vĩnh Yên , Vĩnh Phúc",
Công ty TNHH Tin học AT tuyển kỹ thuật viên thi công...,https://vinhphuc.work/cong-ty-tnhh-tin-hoc-at-tuyen-ky-thuat-vien-thi-cong-camera.html,Công ty TNHH Tin học AT,Thỏa thuận,Từ ngày 16/9,Số 265- Đường Mê Linh- Liên Bảo- Vĩnh Yên- Vĩnh Phúc.,
Công ty TNHH ZART tuyển cộng tác viên chuyên ngành nội thất...,https://vinhphuc.work/cong-ty-tnhh-zart-tuyen-cong-tac-vien-chuyen-nganh-noi-that-va-trien-khai-ki-thuat-thiet-ke-3d-lam-viec-tai-nha.html,Công ty TNHH ZArt,Thỏa thuận,Từ ngày đăng tuyển đến khi tuyển đủ,Đạo Đức - Bình Xuyên- Phúc Yên - Vĩnh Phúc,
Công Ty TNHH Daegun Daegun tuyển kế toán nội bộ,https://vinhphuc.work/cong-ty-tnhh-daegun-daegun-tuyen-ke-toan-noi-bo.html,Công ty TNHH Daegun Daegun,7 - 8 triệu,Từ ngày 15/9,"Lô CN5, KCN Bá Thiện, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",
Công ty TNHH Phát triển Sơn Hải tuyển kỹ sư công trình...,https://vinhphuc.work/cong-ty-tnhh-phat-trien-son-hai-tuyen-ky-su-cong-trinh-xay-dung-va-ke-toan.html,Công ty TNHH Phát triển Sơn Hải,Thỏa thuận,Từ ngày 15/9 Đến khi tuyển đủ,"Khu hành chính 16, Phường Liên Bảo, Thành Phố Vĩnh Yên","Các Ứng viên quan tâm vui lòng gửi CV vào địa chỉ email: hrmanager6688@gmail.com Điện thoại: 0904607855 (Ms Vân) Địa chỉ công ty: Khu hành chính 16, Phường Liên Bảo, Thành Phố Vĩnh Yên"
Công ty cổ phần kỹ nghệ Bách Tín tuyển dụng 01 Kế...,https://vinhphuc.work/cong-ty-co-phan-ky-nghe-bach-tin-tuyen-dung-01-ke-toan-noi-bo.html,Công ty cổ phần kỹ nghệ Bách Tín,6 triệu - 8 triệu,Từ ngày 15/9,"Tổ dân phố Tam Quang, Gia Khánh, Bình Xuyên, Vĩnh Phúc ( cạnh cầu...",
H2 Garden Coffee tuyển dụng đi làm ngay,https://vinhphuc.work/h2-garden-coffee-tuyen-dung-di-lam-ngay.html,,Thỏa thuận,Từ ngày 12/9,"Đường Lý Thái Tổ , Định Trung, Vĩnh Yên, Vĩnh Phúc",
Công Ty TNHH MT Vina Global tuyển dụng 04 vị trí tháng...,https://vinhphuc.work/cong-ty-tnhh-mt-vina-global-tuyen-dung-04-vi-tri-thang-9.html,Công ty TNHH MT VINA GLOBAL,Thỏa thuận,Từ ngày 14/9,"Lô C3-3, KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Vĩnh Phúc",
Mobifone khu vực 4 tuyển dụng chuyên viên kinh doanh và công...,https://vinhphuc.work/mobifone-khu-vuc-4-tuyen-dung-chuyen-vien-kinh-doanh-va-cong-nghe-thong-tin.html,MobiFone Vĩnh Phúc,10tr-20tr/ 1 tháng,Đến hết ngày 25/09/2021,Vĩnh Phúc,
Powerlogics Bá Thiện Vina tuyển dụng 05 vị trí bộ phận nhân...,https://vinhphuc.work/powerlogics-ba-thien-vina-tuyen-dung-05-vi-tri-bo-phan-nhan-vien.html,POWERLOGICS BÁ THIỆN VINA,Thỏa thuận,Từ ngày 13/9,"Lô C1, KCN Bá Thiện 2, Bình Xuyên",
Công ty TNHH Haeincns Vina tuyển dụng kế toán,https://vinhphuc.work/cong-ty-tnhh-haeincns-vina-tuyen-dung-ke-toan.html,Công ty TNHH Haeincns Vina,Thỏa thuận,Từ ngày 13/9,"Lô C14-1, KCN Bá Thiện, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH Eurocharm Ways Plastics Việt Nam tuyển dụng nhiều vị...,https://vinhphuc.work/cong-ty-tnhh-eurocharm-ways-plastics-viet-nam-tuyen-dung-nhieu-vi-tri-thang-9.html,Công Ty Eurocharm Ways Plastics Việt Nam,Thỏa thuận,Từ ngày 13/09/2021 đến 30/09/2021,"Lô C11, KCN Bá Thiện II, Bình Xuyên, Vĩnh Phúc",
Công ty Top Intercube Electronics Vina tuyển phiên dịch tiếng Anh và...,https://vinhphuc.work/cong-ty-top-intercube-electronics-vina-tuyen-phien-dich-tieng-anh-va-tieng-han.html,CÔNG TY TNHH TOP INTERCUBE ELECTRONICS,Thỏa thuận,Từ ngày 13/9/2021 đến khi tuyển đủ,"LÔ C1, KCN BÁ THIỆN II, XÃ THIỆN KẾ, BÌNH XUYÊN, VĨNH PHÚC",
Công Ty TNHH Astra Visteon Việt Nam tuyển kỹ sư kỹ thuật...,https://vinhphuc.work/cong-ty-tnhh-astra-visteon-viet-nam-tuyen-ky-su-ky-thuat-dien-tu.html,CÔNG TY TNHH ASTRA VISTEON VIỆT NAM,Up to 16.000.000,Từ ngày 13/09/2021,KCN Bình Xuyên 2,
Denko Việt Nam tuyển dụng 04 Nhân viên kinh doanh và 04...,https://vinhphuc.work/denko-viet-nam-tuyen-dung-04-nhan-vien-kinh-doanh-va-04-lap-trinh-dung-may-cnc.html,Công ty TNHH Denko Việt Nam,Thỏa thuận,Từ ngày 13/09/2021,"Lô C3-3, KCN Bá Thiện II, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH ZArt cần tuyển nhân viên kế toán,https://vinhphuc.work/cong-ty-tnhh-zart-can-tuyen-nhan-vien-ke-toan.html,Công ty TNHH ZArt,"Lương cứng: 8,000,000 – 10,000,000 VNĐ/tháng",Từ ngày 11/9/2021,Đạo Đức - Bình Xuyên- Phúc Yên - Vĩnh Phúc,
Công ty Top Intercube Electronics Vina tuyển tổ trưởng sản xuất,https://vinhphuc.work/cong-ty-top-intercube-electronics-vina-tuyen-to-truong-san-xuat-2.html,CÔNG TY TNHH TOP INTERCUBE ELECTRONICS,Thỏa thuận,Từ ngày 11/9/2021 đến khi tuyển đủ,"LÔ C1, KCN BÁ THIỆN II, XÃ THIỆN KẾ, BÌNH XUYÊN, VĨNH PHÚC",
Thẩm mỹ Tuấn Dương cần tuyển nhân viên chăm sóc khách hàng...,https://vinhphuc.work/tham-my-tuan-duong-can-tuyen-nhan-vien-cham-soc-khach-hang-va-content.html,Trung tâm thẩm mỹ Bác sỹ Tuấn Dương,Thỏa thuận,Từ ngày 9/9/ 2021 đến khi tuyển được,78 Chu Văn An - Liên Bảo - Vĩnh Yên - Vĩnh Phúc.,
Công ty TNHH NANOS Việt Nam tuyển gấp nhân viên kỹ thuật...,https://vinhphuc.work/cong-ty-tnhh-nanos-viet-nam-tuyen-gap-nhan-vien-ky-thuat-san-pham.html,Công ty TNHH Nanos Việt Nam,Thỏa thuận,Từ ngày 11/9/2021,"Lô C9, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty Cổ Phần Kioway tuyển nhân viên điều phối phương tiện,https://vinhphuc.work/cong-ty-co-phan-kioway-tuyen-nhan-vien-dieu-phoi-phuong-tien-2.html,Công ty Cổ phần Kioway,Thỏa thuận,Từ ngày 11/9/2021,Tầng 6- Tòa nhà Kioland- Đường Mai Hắc Đế- KĐT Đồng Sơn- Phúc Yên-...,
Công ty TNHH Dong Joo Vina tuyển Trưởng phòng Xuất Nhập Khẩu,https://vinhphuc.work/cong-ty-tnhh-dong-joo-vina-tuyen-truong-phong-xuat-nhap-khau.html,Công ty TNHH Dong Joo Vina,Thỏa thuận.,Từ ngày 10/09/2021,Đại Phúc - Đạo Đức - Bình Xuyên - Vĩnh Phúc,
Công ty TNHH Saiyida Vina Technology tuyển 03 vị trí kế toán,https://vinhphuc.work/cong-ty-tnhh-saiyida-vina-technology-tuyen-03-vi-tri-ke-toan.html,Công ty Saiyida Vina,"10,000,000 - 40,000,000 vnđ",Từ ngày 10/09/2021,Công ty TNHH Saiyida Vina Technology,
Công ty Cổ phần kiến trúc và xây dựng 393 Home tuyển...,https://vinhphuc.work/cong-ty-co-phan-kien-truc-va-xay-dung-393-home-tuyen-kien-truc-su.html,Công ty Cổ phần kiến trúc và xây dựng 393 Home,LCB từ 10-15tr,Từ 09/09/2021 đến khi tuyển đủ,393 Home - số 90 đường Hùng Vương - Hội Hợp - Vĩnh Yên...,"Ứng viên quan tâm gửi CV về địa chỉ email: 393home.vp@gmail.com
Điện thoại liên hệ: 0398999393
(Lưu ý: Để lại số điện thoại nhận lịch phỏng vấn)"
Công ty TNHH xây dựng và thương mại Khải Hưng tuyển gấp...,https://vinhphuc.work/cong-ty-tnhh-xay-dung-va-thuong-mai-khai-hung-tuyen-gap-ke-toan-vien.html,Công ty TNHH xây dựng và thương mại Khải Hưng,Thỏa thuận,Từ ngày 9/9/2021 đến khi tuyển được,"Khu Parkhill Thành Công, Km 3, Xã Định Trung, TP Vĩnh Yên, Tỉnh Vĩnh...",
Công ty Cổ phần CNCTech Thăng Long tuyển Chuyên viên Ban Tài...,https://vinhphuc.work/cong-ty-co-phan-cnctech-thang-long-tuyen-chuyen-vien-ban-tai-chinh-ke-toan.html,Công ty Cổ phần CNCTECH Thăng Long,Thỏa thuận,Từ ngày,"Lô F1-2-3, KCN Thăng Long 3, H. Bình Xuyên, T. Vĩnh Phúc",
Denko Việt Nam tuyển nhân viên kinh doanh và nhân viên đứng...,https://vinhphuc.work/denko-viet-nam-tuyen-nhan-vien-kinh-doanh-va-nhan-vien-dung-may-cnc.html,Công ty TNHH Denko Việt Nam,Thỏa thuận,Từ ngày 9/9/2021,"Lô C3-3, KCN Bá Thiện II, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH Daiwa Plastics Thăng Long tuyển dụng nhiều vị trí...,https://vinhphuc.work/cong-ty-tnhh-daiwa-plastics-thang-long-tuyen-dung-nhieu-vi-tri-thang-9.html,Công ty TNHH Daiwa Plastics Thăng Long,Tùy vị trí,Từ 8 / 9 /2021 đến 12/9/2021,"Lô B1,2,KCN Thăng Long Vĩnh Phúc, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Tuyển tổ trưởng ngoại quan và tổ trưởng sản xuất tại Segi...,https://vinhphuc.work/tuyen-to-truong-ngoai-quan-va-to-truong-san-xuat-tai-segi-viet-nam.html,Công ty TNHH Segi Việt Nam,thỏa thuận,Từ ngày 8/9/2021 đến khi tuyển đủ,"Công ty Segi (Lô C2-2, KCN Bá Thiện II, Xã Thiện Kế , Huyện...",
Trường mầm non Quốc tế Green Home tuyển tuyển giáo viên mầm...,https://vinhphuc.work/truong-mam-non-quoc-te-green-home-tuyen-tuyen-giao-vien-mam-non-va-nhieu-vi-tri-khac.html,Trường mầm non Quốc tế Green Home,Tùy vị trí,Từ ngày 09/09/2021 đến khi tuyển đủ,"Trường mầm non quốc tế Green Home ( 26 Thạch Bàn, Khai Quang, Vĩnh...",
