title,url,company,salary,deadline,location,lien_he
Công ty TNHH Arcadyan Technology (Việt Nam) Tuyển dụng Nhiều vị trí...,https://vinhphuc.work/cong-ty-tnhh-arcadyan-technology-viet-nam-tuyen-dung-nhieu-vi-tri-cho-thang-11-2024.html,Công ty TNHH Arcadyan Technology (Việt Nam),Thoả thuận,31/12/2024,Bình Xuyên,"Công ty TNHH Arcadyan Technology (Việt Nam)
Địa chỉ: KCN Thăng Long Vĩnh Phúc – Bình Xuyên – Vĩnh Phúc
Điện thoại: 02113.858.666 (Ext: 32161) & 0397580197 & 0911893228"
Nhà máy – Công ty TNHH Chăn nuôi Việt Nhật Thông báo...,https://vinhphuc.work/nha-may-cong-ty-tnhh-chan-nuoi-viet-nhat-thong-bao-tuyen-dung-06-vi-tri-thang-10-2024.html,Công ty TNHH Chăn Nuôi Việt Nhật,Thoả thuận,30/11/2024,Bình Xuyên,
"Phòng khám Việt Đức Thông báo tuyển dụng Điều dưỡng Y sỹ,...",https://vinhphuc.work/phong-kham-viet-duc-thong-bao-tuyen-dung-dieu-duong-y-sy-bac-sy-nhan-vien-marketing-nhan-vien-telesale.html,Phòng khám nam khoa Việt Đức,Thoả thuận,30/11/2024,Vĩnh Yên,"Phòng khám nam khoa Việt Đức Địa chỉ: Số 9S10, Nguyễn Tất Thành, Liên Bảo, Vĩnh Yên, Vĩnh Phúc Điện thoại: 0965282515"
Công ty TNHH TM và XNK Quốc tế Vĩnh Phát Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-tm-va-xnk-quoc-te-vinh-phat-tuyen-dung-nhan-vien-kinh-doanh-san-tmdt-nhan-vien-kho.html,Công ty TNHH Thương mại và Xuất nhập khẩu Quốc tế Vĩnh Phát,Thoả thuận,30/11/2024,Vĩnh Yên,
Nhà máy sản xuất Tủ điện AIT Thông báo Tuyển dụng Kỹ...,https://vinhphuc.work/nha-may-san-xuat-tu-dien-ait-thong-bao-tuyen-dung-ky-su-co-khi-ktv-dien-nhan-vien-admin-qc-ktv-may-cnc.html,Nhà máy sản xuất Tủ điện AIT,Thoả thuận,30/11/2024,Bình Xuyên,
Công ty CP Hợp tác Hưng Thịnh Thông báo Tuyển dụng LĐPT...,https://vinhphuc.work/cong-ty-cp-hop-tac-hung-thinh-thong-bao-tuyen-dung-ldpt-chuyen-ngay-nhan-vien-thiet-ke-nhan-vien-qc-tho-han-mig-cong-nhan-gia-cong-khuon-mau.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,15/11/2024,Bình Xuyên,"Công ty cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193"
"Nhà hàng NORAH Tuyển dụng Quản lý nhà hàng, Lễ tân, Nhân...",https://vinhphuc.work/nha-hang-norah-tuyen-dung-quan-ly-nha-hang-le-tan-nhan-vien-marketing-nhan-vien-pha-che-phuc-vu-ban-nv-ve-sinh-tap-vu.html,Công Ty Cổ phần Đầu Tư và Dịch Vụ Norah,Thoả thuận,31/10/2024,Vĩnh Yên,
"Khuôn mẫu Vĩnh Thành Tuyển dụng Tổ trưởng lắp ráp, KTV đúc...",https://vinhphuc.work/khuon-mau-vinh-thanh-tuyen-dung-to-truong-lap-rap-ktv-duc-nhom-kem-nv-sua-chua-bao-duong-khuon-nhan-vien-iqc-nhan-vien-qc.html,Công ty khuôn mẫu Vĩnh Thành,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty TNHH Khuôn mẫu Vĩnh Thành
Địa chỉ: KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0982.967.881"
Công ty Cổ phần Công nghiệp Á Mỹ Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-cong-nghiep-a-my-thong-bao-tuyen-dung-nhieu-vi-tri-cho-thang-11-2024.html,Công ty Cổ phần Công nghiệp Á Mỹ,Thoả thuận,12/12/2024,Lập Thạch,"Công ty Cổ phần Công nghiệp Á Mỹ – Amy Grupo
Địa chỉ: Lô 1- KCN Thái Hòa, Liễn Sơn, Liên Hòa, TT Hoa Sơn, Lập Thạch, Vĩnh Phúc.
SĐT liên hệ: 0987.985.301 (Ms.Loan-P.HCNS)"
Bệnh viện Hữu nghị Lạc Việt (LVFH) Thông báo Tuyển Nhân viên...,https://vinhphuc.work/benh-vien-huu-nghi-lac-viet-lvfh-thong-bao-tuyen-nhan-vien-dien-nuoc-ky-su-xay-dung.html,Bệnh viện Hữu Nghị Lạc Việt,Thoả thuận,Đến khi tuyển đủ,"Vĩnh Yên, VP",Bệnh viện Hữu nghị Lạc Việt
Công ty CP Thương mại và Dịch vụ Logistics Đại Dương Tuyển...,https://vinhphuc.work/cong-ty-cp-thuong-mai-va-dich-vu-logistics-dai-duong-tuyen-dung-phien-dich-tieng-trung-nv-khai-bao-hai-quan-nhan-vien-erp-nv-kinh-doanh.html,Công ty Cổ phần Thương mại và Dịch vụ Logistics Đại Dương,Thoả thuận,30/11/2024,Bình Xuyên,
Nhà máy Thép Việt Đức Thông báo Tuyển dụng Nhân viên Digital...,https://vinhphuc.work/nha-may-thep-viet-duc-thong-bao-tuyen-dung-nhan-vien-digital-marketing-chuyen-vien-ehs.html,Công ty Cổ phần Ống thép Việt - Đức VG Pipe,Thỏa thuận,Đến 31/12/2024,Bình Xuyên - VP,"Công ty CP Ống thép Việt Đức VG PIPE
Địa chỉ: Khu CN Bình Xuyên, huyện Bình Xuyên, tỉnh Vĩnh Phúc.
Điện thoại :0989.0311.94
Lưu ý: Công ty không thu bất kỳ chi phí gì liên quan đến tuyển dụng.
Nộp hồ sơ dưới nút: “NỘP HỒ SƠ”"
"Công ty TNHH Times Steel Thông báo Tuyển Trưởng phòng Kinh doanh,...",https://vinhphuc.work/cong-ty-tnhh-times-steel-thong-bao-tuyen-truong-phong-kinh-doanh-nhan-vien-kinh-doanh-khong-di-thi-truong.html,Công ty TNHH Times Steel,Thoả thuận,15/11/2024,Vĩnh Yên,"Công ty TNHH Times Steel
Địa chỉ: 88 Lê Hồng Phong, Đồng Tâm, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0913.284.621
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”"
Công ty TNHH ODA VINA Tuyển dụng 10 Vị trí Chuyên môn...,https://vinhphuc.work/cong-ty-tnhh-oda-vina-tuyen-dung-10-vi-tri-chuyen-mon-va-lao-dong-pho-thong.html,Công ty TNHH ODA Vina,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty TNHH ODA VINA Địa chỉ: Khu Công nghiệp Bình Xuyên, Xã Sơn Lôi, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam Liên hệ : 0338966601 / 0347457941"
Chi nhánh Wynn Vegas – Công ty Cp Hồng Hạc Đại Lải...,https://vinhphuc.work/chi-nhanh-wynn-vegas-cong-ty-cp-hong-hac-dai-lai-tuyen-dung-giam-sat-vien-ky-thuat-vien-cskh-nhan-vien-dich-vu-thu-ngan-huong-dan-khach-hang.html,Chi nhánh Wynn Vegas - Công ty Cổ phần Hồng Hạc Đại Lải,Thoả thuận,30/11/2024,Lập Thạch,"Chi nhánh Wynn Vegas – Công ty Cổ phần Hồng Hạc Đại Lải Địa chỉ: Tầng B1 tòa nhà Forest 1 Khách sạn nghỉ dưỡng Flamingo Đại Lải Resort, thôn Đại Quang, Xã Ngọc Thanh, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc, Việt Nam Thông tin liên hệ: HR: 0911.297.256
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ cuối tin nút: “NỘP HỒ SƠ”"
Nhà máy – Công ty cổ phần liên doanh Shinko Tuyển dụng...,https://vinhphuc.work/nha-may-cong-ty-co-phan-lien-doanh-shinko-tuyen-dung-cac-vi-tri-thang-11-2024.html,Công ty Cổ phần Liên doanh Shinko,10-12 triệu,30/11/2024,Bình Xuyên,"CÔNG TY CỔ PHẦN LIÊN DOANH SHINKO
Địa chỉ: KCN Bình Xuyên – Bình Xuyên – Vĩnh Phúc
SĐT: 0966.569.335 (Nhắn tin qua Zalo, Không gọi điện)"
"Công ty TNHH bao bì ATLANTIC Tuyển dụng Kế toán tổng hợp,...",https://vinhphuc.work/cong-ty-tnhh-bao-bi-atlantic-tuyen-dung-ke-toan-tong-hop-nhan-vien-kho-biet-lai-xe-nang-nhan-vien-kinh-doanh-cong-nhan-san-xuat.html,Công Ty TNHH Bao Bì Atlantic,Thoả thuận,15/11/2024,Bình Xuyên,"Công ty TNHH Bao bì Atlantic
Địa chỉ: Cụm CN Kếu – Thị trấn Đạo Đức – Bình Xuyên – Vĩnh phúc
Điện thoại: 0211.6552983 / 03.445.448.30"
Công ty TNHH sản xuất hàng may mặc Việt Nam (TAL Việt...,https://vinhphuc.work/cong-ty-tnhh-san-xuat-hang-may-mac-viet-nam-tal-viet-nam-tuyen-dung-05-vi-tri-tot.html,Công ty TNHH Sản xuất hàng may mặc Việt Nam,Thoả thuận,Đến khi tuyển đủ,"KCN Bá Thiện II, Thiện Kế, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Sản xuất Hàng may mặc Việt Nam- Thành viên Tập Đoàn TAL Apparel. Địa chỉ: Khu CN Bá Thiện 2 – Thiện Kế – Bình Xuyên – Vĩnh Phúc.
Hotline: 0334988981 / 0211 355 1369
Lưu ý: Nộp hồ sơ dưới nút: “NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Công ty Cổ phần tinh chất Quê Việt tuyển dụng Nhân viên...,https://vinhphuc.work/cong-ty-co-phan-tinh-chat-que-viet-tuyen-dung-nhan-vien-marketing-nhan-vien-livestream-part-time.html,Công ty cổ phần tinh chất Quê Việt,Thoả thuận,30/11/2024,Tam Dương,"Công ty cổ phần tinh chất Quê Việt
Địa chỉ: Đồng Ăng, Kim Long, Tam Dương, Vĩnh Phúc
Phòng nhân sự: 0967173016"
"Vitto Group Tuyển dụng Trưởng phòng, Nhân viên An toàn môi trường,...",https://vinhphuc.work/vitto-group-tuyen-dung-truong-phong-nhan-vien-an-toan-moi-truong-chuyen-vien-qa-nhan-vien-mua-hang-nhan-vien-hanh-chinh-y-te.html,Công ty Cổ phần Tập đoàn Vitto,Thỏa thuận,Đến khi tuyển đủ,Tam Dương - VP,
"Tuyển dụng Trưởng phòng Hành chính nhân sự, Kỹ thuật Sản phẩm...",https://vinhphuc.work/tuyen-dung-truong-phong-hanh-chinh-nhan-su-ky-thuat-san-pham-hoa-chat-cong-ty-tnhh-utech-viet-nam.html,Công ty TNHH Utech Việt Nam,Thỏa thuận,Đến khi tuyển đủ,Bình Xuyên - VP,"Công ty TNHH Utech Việt Nam Địa điểm làm việc tại: Đường số 5, KCN Bình Xuyên, Xã Sơn Lôi, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc
Điện thoại: 0965015999"
Công ty Cổ phần Đầu tư và Thương mại DNH Tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-va-thuong-mai-dnh-tuyen-dung-nhan-vien-ky-thuat-thiet-ke-10-15tr.html,Công ty Cổ phần Đầu tư và Thương mại DNH,Từ 10 -15 triệu,Đến khi tuyển đủ,"Phúc Yên, Vĩnh Phúc",
Công ty TNHH Star Engineers Việt Nam Thông báo Tuyển 03 Vị...,https://vinhphuc.work/cong-ty-tnhh-star-engineers-viet-nam-thong-bao-tuyen-03-vi-tri-thang-10-2024.html,CÔNG TY TNHH Star Engineers Việt Nam,Thỏa thuận,Đến 15/11/2024,Bình Xuyên - VP,"CÔNG TY TNHH Star Engineers Việt Nam
Địa chỉ: KCN Bình Xuyên – Bình Xuyên – Vĩnh Phúc
Điện thoại: 0211 627 3333 / 0372.068.468"
Công ty cổ phần Bellsystem24 Việt Nam Tuyển dụng NV Chăm sóc...,https://vinhphuc.work/cong-ty-co-phan-bellsystem24-viet-nam-tuyen-dung-nv-cham-soc-khach-hang-viettel-khong-y-c-kinh-nghiem.html,Công ty cổ phần Bellsystem24 Việt Nam,Thoả thuận,Đến 30/10/2024,Vĩnh Yên - VP,Công ty cổ phần Bellsystem24 Việt Nam Địa chỉ: Tầng 4 – Tòa nhà Viettel – Lô S1 – KĐT Chùa Hà Tiên – Định Trung – Vĩnh Yên – Vĩnh Phúc Điện thoại: 0974768168
Công ty CP Hợp tác Hưng Thịnh Thông báo Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-cp-hop-tac-hung-thinh-thong-bao-tuyen-nhan-vien-ke-hoach-tho-han-mig-cong-nhan-gia-cong-khuon-mau-ldpt-chuyen-ngay.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,Đến 31/12/2024,KCN Bình Xuyên 1,"Công ty cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193"
Công ty Cổ phần Công nghiêp TOYOTAKI – KCN Khai Quang Thông...,https://vinhphuc.work/cong-ty-co-phan-cong-nghiep-toyotaki-kcn-khai-quang-thong-bao-tuyen-nhieu-vi-tri.html,CÔNG TY CỔ PHẦN CÔNG NGHIỆP TOYOTAKI,Thoả thuận,Đến khi tuyển đủ,Vĩnh Yên - VP,
"SUNCAR GARA Tuyển dụng SALE ONLINE, Nhân viên TELESALE, NV Tư vấn...",https://vinhphuc.work/suncar-gara-tuyen-dung-sale-online-nhan-vien-telesale-nv-tu-van-ban-hang-nv-cham-soc-rua-xe.html,Suncar Gara,Thoả thuận,Đến 31/10/2024,Vĩnh Yên - VP,"SUNCAR GARA
Địa điểm làm việc: Khu Trại Giao, đường Nguyễn Tất Thành, Khai Quang, Vĩnh Yên, Vĩnh Phúc.
Hotline: 0326.125.125 Mr. Thiệu"
"Công ty TNHH Công nghiệp LTV Tuyển dụng Quản lý sản xuất,...",https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-ltv-tuyen-dung-quan-ly-san-xuat-quan-ly-bo-phan-dap-quan-ly-bo-phan-han-nhan-vien-khuon-mau-qc-cong-nhan-sx.html,Công ty TNHH Công Nghiệp LTV,Tùy vị trí,Đến khi tuyển đủ,"Bình Xuyên, VP","Công ty TNHH Công nghiệp LTV
Địa điểm: TDP Hưởng Lộc-Thị trấn Đạo Đức-Huyện Bình Xuyên-Tỉnh Vĩnh Phúc
Liên hệ: 086.7708.136 ( Mrs Trang) hoặc Zalo 086.7708.136"
Crowne Plaza Vĩnh Yên City Centre Tuyển dụng Nhiều Vị trí Các...,https://vinhphuc.work/crowne-plaza-vinh-yen-city-centre-tuyen-dung-nhieu-vi-tri-cac-khoi-le-tan-ky-thuat-dich-vu-am-thuc-bep.html,Crowne Plaza Vĩnh Yên City Centre,Thoả thuận,05/11/2024,Vĩnh Yên,"Crowne Plaza Vĩnh Yên
Địa điểm làm việc: Tòa nhà Crowne Plaza Vĩnh Yên – SN 396 Đường Mê Linh – Khai Quang – Vĩnh Yên – Vĩnh Phúc
Điện thoại: 02113778899 – Ext: 7703 (Phòng Nhân sự)"
Nhà máy Công ty CPSX Thời Trang Cao Cấp Giovanni Tuyển dụng...,https://vinhphuc.work/nha-may-cong-ty-cpsx-thoi-trang-cao-cap-giovanni-tuyen-dung-nhieu-vi-tri-moi-lam-viec-chinh-thuc-nha-may-2.html,Công Ty Cổ Phần Sản Xuất Thời Trang Cao Cấp Giovanni,Thoả thuận,30/11/2024,Lập Thạch,"CÔNG TY CP SẢN XUẤT THỜI TRANG CAO CẤP GIOVANNI Địa chỉ nhà máy 1: Đường 310, thôn Sơn Bỉ, Gia Khánh, Bình Xuyên, Vĩnh Phúc. (nhận hồ sơ và phỏng vấn). Địa chỉ nhà máy 2 : KCN Thái Hoà, Liễn Sơn – Liên Hoà, Thị trấn Hoa Sơn, Lập Thạch, Vĩnh Phúc.
Điện thoại liên hệ: 0969 985 274 / 02113 510 122 (Ms Phương Anh)
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng
Phòng Nhân sự nhận ứng tuyển dưới nút :”NỘP HỒ SƠ”"
Công ty TNHH Kason Việt Nam Thông báo Tuyển Nhân viên kinh...,https://vinhphuc.work/cong-ty-tnhh-kason-viet-nam-thong-bao-tuyen-nhan-vien-kinh-doanh-k-h-doanh-nghiep.html,Công ty TNHH Kason Việt Nam,Thỏa thuận,Đến 31/10/2024,"Toà Nhà Minh Quân, KĐT Nam Đầm vạc, TP. Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Kason Việt Nam
Hotline: 0914872887 / Mr. Anh
Địa chỉ: Toà Nhà Minh Quân, KĐT Nam Đầm vạc, TP. Vĩnh Yên, Tỉnh Vĩnh Phúc
Lưu ý: Công Ty chỉ nhận hồ sơ qua email. Nộp hồ sơ cuối tin nút “NỘP HỒ SƠ”"
Công ty TNHH TMDV môi trường Nguyệt Minh 2 DAIKI ALUMINIUM còn...,https://vinhphuc.work/cong-ty-tnhh-tmdv-moi-truong-nguyet-minh-2-daiki-aluminium-con-tuyen-truong-ca-san-xuat-nhan-vien-hse.html,Công ty TNHH Thương mại Dịch Vụ Môi trường Nguyệt Minh 2 Daiki Aluminium,Thoả thuận,Đến 15/11/2024,"Bình Xuyên, VP","Công ty TNHH TMDV môi trường Nguyệt Minh 2 DAIKI ALUMINIUM Địa chỉ làm việc : KCN Bình Xuyên 1 – Bình Xuyên – Vĩnh Phúc Liên hệ : Ms.Hồng 0985 515 883
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng. Nộp hồ sơ cuối tin nút: “NỘP HỒ SƠ”"
Công ty TNHH Minh Vy Vĩnh Phúc Tuyển dụng Trưởng Nhóm Bán...,https://vinhphuc.work/cong-ty-tnhh-minh-vy-vinh-phuc-tuyen-dung-truong-nhom-ban-hang-qua-dien-thoai-ctv-telesales.html,Công ty TNHH Minh Vy Vĩnh Phúc,Thoả thuận,25/11/2024,Vĩnh Yên,"Công ty TNHH Minh Vy Vĩnh Phúc
Địa chỉ: SN 81 Nguyễn Khoái – Đồng Tâm – Vĩnh Yên – Vĩnh Phúc
Điện thoại: 0985.468.962
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng
Nộp hồ so tại nút: “NỘP HỒ SƠ”"
Khách sạn MODENA BY FRASER (Vĩnh Yên) Tuyển dụng 08 Vị trí...,https://vinhphuc.work/khach-san-modena-by-fraser-vinh-yen-tuyen-dung-08-vi-tri-cac-khoi.html,Công ty Cổ phần Hatechcom,Tuỳ vị trí,Đến 31/12/2024,"Vĩnh Yên, VP","Modena by Fraser Vĩnh Yên
Địa chỉ: Số 99 Lý Bôn, Đống Đa, Vĩnh Yên, Vĩnh Phúc Điện thoại: 0961.501.003
Lưu ý: Đơn vị không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng Ứng viên nộp hồ sơ cuối tin nút: ” NỘP HỒ SƠ” Trân trọng !"
Nhà máy XNK và Sản xuất nội thất HPL (JAGER) Tuyển dụng...,https://vinhphuc.work/nha-may-xnk-va-san-xuat-noi-that-hpl-jager-tuyen-dung-thiet-ke-noi-that-ke-toan-gia-thanh-nhan-vien-kinh-doanh-tho-son-tho-moc-cong-nhan-san-xuat.html,Công ty cổ phần xuất nhập khẩu và sản xuất nội thất HPL Bình Xuyên,Thoả thuận,Đến khi tuyển đủ,"Bình Xuyên, VP","Công ty Cổ phần XNK và sản xuất Nội thất HPL (Jager)
Địa chỉ: KCN Bình Xuyên 1, TT Hương Canh, huyện Bình Xuyên, tỉnh Vĩnh Phúc
Điện thoại: 0247.3088.338- 0962. 873.132"
"Công ty TNHH YAMASHIN Việt Nam Tuyển dụng Nhân viên Kế toán,...",https://vinhphuc.work/cong-ty-tnhh-yamashin-viet-nam-tuyen-dung-nhan-vien-ke-toan-cong-nhan-kho-cong-nhan-san-xuat.html,Công ty TNHH Yamashin Việt Nam,Thoả thuận,02/11/2024,Bình Xuyên,"Công ty TNHH Yamashin Việt Nam
Số điện thoại: 0211 3 888 955
Địa chỉ: Lô số B14- 15 KCN Thăng Long Vĩnh Phúc, Thiện Kế, Bình Xuyên, Vĩnh Phúc"
Công ty TNHH Thương Mại Và Giao Nhận HP Vĩnh Phúc Tuyển...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-va-giao-nhan-hp-vinh-phuc-tuyen-dung-nhan-vien-khai-bao-hai-quan-nhan-vien-dieu-van.html,Công ty TNHH thương mại và giao nhận HP Vĩnh Phúc,Từ 8-22 tr,Đến 15/11/2024,Phúc Yên - VP,"CÔNG TY TNHH THƯƠNG MẠI VÀ GIAO NHẬN HP VĨNH PHÚC
Địa chỉ: Khu ĐT Đồng Sơn, Phường Phúc Thắng, TP Phúc Yên, T Vĩnh Phúc
Phòng nhân sự: 0982291096
Website: hpvinhphuc.com.vn"
Công ty TNHH Arrcadyan Technology Việt Nam Tuyển dụng Kỹ sư sản...,https://vinhphuc.work/cong-ty-tnhh-arrcadyan-technology-viet-nam-tuyen-dung-ky-su-san-pham-me-ky-su-ee-ki-thuat-sua-chua-ban-mach-ky-su-pe-ky-thuat-smt-ky-thuat-te.html,Công ty TNHH Arcadyan Technology (Việt Nam),Thỏa thuận,Đến khi tuyển đủ,KCN Thăng Long VP,"Công ty TNHH Arcadyan Technology Việt Nam
Địa chỉ: KCN Thăng Long Vĩnh Phúc – Bình Xuyên – Vĩnh Phúc
Điện thoại: 02113.858.666 (Ext: 32161) & 0397580197 & 0911893228"
"Khuôn mẫu Vĩnh Thành Tuyển dụng KTV đúc nhôm kẽm, NV Sửa...",https://vinhphuc.work/khuon-mau-vinh-thanh-tuyen-dung-ktv-duc-nhom-kem-nv-sua-chua-bao-duong-khuon-nhan-vien-iqc-nhan-vien-qc.html,Công ty khuôn mẫu Vĩnh Thành,LCB+PC+Thưởng,Đến khi tuyển đủ,"Bình Xuyên, VP","Công ty TNHH Khuôn mẫu Vĩnh Thành
Địa chỉ: KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0982.967.881"
Nhà hàng NORAH Thông báo Tuyển dụng nhiều Vị trí Tốt,https://vinhphuc.work/nha-hang-norah-thong-bao-tuyen-dung-nhieu-vi-tri-tot.html,Công Ty Cổ phần Đầu Tư và Dịch Vụ Norah,Thoả thuận,31/10/2024,Vĩnh Yên,
"Công ty TNHH Sky Denov Vina Tuyển dụng Trưởng phòng Kinh doanh,...",https://vinhphuc.work/cong-ty-tnhh-sky-denov-vina-tuyen-dung-truong-phong-kinh-doanh-nhan-vien-hanh-chinh-nhan-su.html,Công ty TNHH Sky Denov Vina,Thỏa thuận,Đến 30/10/2024,Bình Xuyên - VP,
Công ty Cổ phần Đầu tư Thương mại Ngọc Việt Tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-thuong-mai-ngoc-viet-tuyen-dung-cac-vt-ky-su-va-tro-ly-ky-thuat.html,Công ty Cổ phần Đầu tư Thương mại Ngọc Việt,Thoả thuận,Đến 25/11/2024,"Vĩnh Yên, VP",
Công ty TNHH TM và Xuất nhập khẩu quốc tế Vĩnh Phát...,https://vinhphuc.work/cong-ty-tnhh-tm-va-xuat-nhap-khau-quoc-te-vinh-phat-tuyen-dung-nhan-vien-kinh-doanh-san-tmdt-nhan-vien-kho.html,Công ty TNHH Thương mại và Xuất nhập khẩu Quốc tế Vĩnh Phát,Thoả thuận,30/11/2024,Vĩnh Yên,
Công ty TNHH GL Commerce Tuyển dụng Nhân viên Sửa chữa Điện...,https://vinhphuc.work/cong-ty-tnhh-gl-commerce-tuyen-dung-nhan-vien-sua-chua-dien-tu-tu-dong-hoa-tro-ly-ky-thuat-thang-10-2024.html,Công ty TNHH GL Commerce,Từ 10-18 triệu,Đến khi tuyển đủ,"Bình Xuyên, VP","Công ty TNHH GL Commerce
Địa chỉ: Thôn Thiện Kế, Xã Thiện Kế, Huyện Bình Xuyên, Vĩnh Phúc
Điện thoại: 0888.478.555"
Công ty cổ phần MBM Group Việt Nam Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-mbm-group-viet-nam-thong-bao-tuyen-dung-cong-nhan-gia-cong-co-khi-thi-cong-xay-lap.html,CÔNG TY TNHH THƯƠNG MẠI VÀ XUẤT NHẬP KHẨU MBM,Thoả thuận,Đến khi tuyển đủ,"Hương Canh, Bình Xuyên, Tỉnh Vĩnh Phúc","CÔNG TY CỔ PHẦN MBM GROUP VIỆT NAM
Địa chỉ: Hương Canh, Bình Xuyên, Tỉnh Vĩnh Phúc
Điện thoại: 032 835 6565"
Công ty CP Đầu tư Xây Dựng Sản Xuất & Thương Mại...,https://vinhphuc.work/cong-ty-cp-dau-tu-xay-dung-san-xuat-thuong-mai-anh-duc-tuyen-dung-nhieu-vi-tri-ke-toan-tho-nhom-kinh-tho-han-lai-xe-lao-dong-pho-thong.html,Công ty Cổ phần Xây Dựng Sản Xuất & Thương Mại Anh Đức,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty Cổ phần Đầu tư Xây Dựng Sản Xuất & Thương Mại Anh Đức • Địa chỉ : Khu Cửa Đồng ngã 4 Đầm Cả đối diện cây xăng Chí Linh thị trấn Hương Canh, Bình Xuyên, Vĩnh Phúc • Liên hệ: 0912.622.955 / 0927.888.999"
Công ty TNHH Times Steel Thông báo Tuyển dụng Trưởng phòng Kinh...,https://vinhphuc.work/cong-ty-tnhh-times-steel-thong-bao-tuyen-dung-truong-phong-kinh-doanh-nhan-vien-kinh-doanh-khong-di-thi-truong.html,Công ty TNHH Times Steel,Thoả thuận,28/11/2024,Vĩnh Yên,"Công ty TNHH Times Steel
Địa chỉ: 88 Lê Hồng Phong, Đồng Tâm, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0913.284.621
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”"
Công ty TNHH Arcadyan Technology Việt Nam Tuyển dụng Nhân viên Mua...,https://vinhphuc.work/cong-ty-tnhh-arcadyan-technology-viet-nam-tuyen-dung-nhan-vien-mua-hang-tieng-trung-nhan-vien-jqe-tieng-anh-trung.html,Công ty TNHH Arcadyan Technology (Việt Nam),Thỏa thuận,Đến khi tuyển đủ,KCN Thăng Long VP,"Công ty TNHH Arcadyan Technology Việt Nam
Địa chỉ: KCN Thăng Long Vĩnh Phúc – Bình Xuyên – Vĩnh Phúc
Điện thoại: 02113.858.666 (Ext: 32161) & 0397580197 & 0911893228"
Công ty CP Hợp tác Hưng Thịnh Thông báo Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-cp-hop-tac-hung-thinh-thong-bao-tuyen-nhan-vien-qc-nhan-vien-ke-hoach-nhan-vien-thong-ke-tho-han-mig-ldpt-chuyen-ngay.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193"
Nhà máy – Công ty TNHH Chăn nuôi Việt Nhật Thông báo...,https://vinhphuc.work/nha-may-cong-ty-tnhh-chan-nuoi-viet-nhat-thong-bao-tuyen-dung-cac-vi-tri-thang-10-2024.html,Công ty TNHH Chăn Nuôi Việt Nhật,Tuỳ vị trí,Đến 31/10/ 2024,"Bình Xuyên, Tam Đảo",
