title,url,company,salary,deadline,location,lien_he
Công ty taxi Thịnh Hưng Tuyển Nhân viên Kế toán nội bộ,https://vinhphuc.work/cong-ty-taxi-thinh-hung-tuyen-nhan-vien-ke-toan-noi-bo.html,Công ty taxi Thịnh Hưng,Thỏa thuận,Từ 09/05/2022,"Quất Lưu, Bĩnh Xuyên, Vĩnh Phúc",
Công ty TNHH Shinwon Ebenezer Việt Nam Tuyển Nhân viên Quản lý...,https://vinhphuc.work/cong-ty-tnhh-shinwon-ebenezer-viet-nam-tuyen-nhan-vien-quan-ly-chat-luong-nhan-vien-ke-toan.html,Công ty TNHH Shinwon Ebenezer Viet Nam,Thỏa thuận,7/5/2022,"CN14 , KCN Khai Quang , Thành phố Vĩnh Yên , Tỉnh Vĩnh Phúc","Công ty TNHH Shinwon Ebenezer Việt Nam
Địa chỉ : CN14 , KCN Khai Quang , Thành phố Vĩnh Yên , Tỉnh Vĩnh Phúc
Điện thoại: 0963.902.791 / 0211 3 728 206"
"Nhà hàng Bia Hà Phương Tuyển dụng Quản lý, Chăm sóc khách...",https://vinhphuc.work/nha-hang-bia-ha-phuong-tuyen-dung-quan-ly-cham-soc-khach-hang-thu-ngan-truong-ban-nhan-vien-theo-ca.html,Nhà hàng Bia Hà Phương,Thỏa thuận,Từ 07/05/2022,"Khu vườn Sim, Hương Canh, Bình Xuyên, Vĩnh Phúc","Nhà hàng Bia Hà Phương
Địa chỉ:Khu vườn Sim, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: A Khanh 0979431995"
Công ty TNHH Coasia Opitcs Vina tuyển Nhân viên IT,https://vinhphuc.work/cong-ty-tnhh-coasia-opitcs-vina-tuyen-nhan-vien-it.html,Công ty TNHH Coasia Optics Vina,Thỏa thuận,Từ 07/05/2022,"Bình Xuyên 2, Bá Hiến, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Coasia Optics Vina
SĐT: 02113 592 730
Mail: Tuyendungcoasia@gmail.com"
Westlake Hotel and Resort Vĩnh Phúc tuyển Nhân viên Hành chính Nhân...,https://vinhphuc.work/westlake-hotel-and-resort-vinh-phuc-tuyen-nhan-vien-hanh-chinh-nhan-su.html,WESTLAKE HOTEL & RESORT Vĩnh Phúc,Thỏa thuận,7/5/2022,"1D Đường Kim Ngọc, Đống Đa, Vĩnh Yên, Vĩnh Phúc","Westlake Hotel and Resort Vĩnh Phúc
Địa chỉ: Khách sạn Westlake Hotel & Reasort Vĩnh Phúc. Số 1D, Kim Ngọc, Tích Sơn, Vĩnh Yên, Vĩnh Phúc.
Điện thoại liên hệ: 09789 14288 (Mrs Dung)"
"Công ty TNHH Thương mại Khánh Hà Tuyển Nhân viên Kế toán,...",https://vinhphuc.work/cong-ty-tnhh-thuong-mai-khanh-ha-tuyen-nhan-vien-ke-toan-nv-maketting-online.html,Công ty TNHH Thương mại Khánh Hà,Thỏa thuận,Từ 07/05/2022,"Đồi Ấm, Việt Xuân, Vĩnh Tường, Vĩnh Phúc","Công ty TNHH Thương mại Khánh Hà
Địa chỉ: Đồi Ấm, Việt Xuân, Vĩnh Tường, Vĩnh Phúc
Điện thoại: 0948.752.999"
Công ty TNHH MTV Ô tô Trường Hải Vĩnh Phúc Tuyển đến...,https://vinhphuc.work/cong-ty-tnhh-mtv-o-to-truong-hai-vinh-phuc-tuyen-den-11-vi-tri-moi.html,Công ty Cổ Phần Ôtô Trường Hải,Thỏa thuận,Từ 06/05/2022,SR Kia – Mazda – Puegeot Vĩnh Yên (Bên cạnh BigC Vĩnh Yên).,
Mobifone Khu vực 4 Việt Trì Tuyển Chuyên viên Khối Kinh doanh,https://vinhphuc.work/mobifone-khu-vuc-4-viet-tri-tuyen-chuyen-vien-khoi-kinh-doanh.html,Công ty Dịch vụ Mobifone,Thỏa thuận,Từ 07/05/2022,"Tòa nhà Mobifone, đường Nguyễn Tất Thành, Khu Đồng Mạ, Tiên Cát, Việt Trì,...",
Công Ty TNHH Power Logics Vina Tuyển  Dụng Nhân viên Kỹ...,https://vinhphuc.work/cong-ty-tnhh-power-logics-vina-tuyen-dung-nhan-vien-ky-thuat-thiet-bi.html,Công ty TNHH Power Logics Vina,Thoả thuận,31/12/2024,KCN Khai Quang,"Công ty TNHH  Power Logics Vina
Địa chỉ: KCN Khai Quang– Vĩnh Yên – Vĩnh Phúc
Điện thoại: 02113 565 222 (8333)"
Công ty Cerie Việt Nam Tuyển Nhân viên phòng IE,https://vinhphuc.work/cong-ty-cerie-viet-nam-tuyen-nhan-vien-phong-ie.html,Công ty TNHH Quốc Tế Cerie (Việt Nam),9-11tr,5/5/2022,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH DM VINA Tuyển Nhân viên QC,https://vinhphuc.work/cong-ty-tnhh-dm-vina-tuyen-nhan-vien-qc.html,Công ty TNHH DM VINA,Thỏa thuận,5/5/2022,"Công ty TNHH DM VINA, Lô CN07, KCN Bình Xuyên 2, Vĩnh Phúc",
Công ty MITSUBOSHI FORMING VIỆT NAM Tuyển Trợ lý Mua hàng,https://vinhphuc.work/cong-ty-mitsuboshi-forming-viet-nam-tuyen-tro-ly-mua-hang.html,Công ty MITSUBOSHI FORMING Việt Nam,Thỏa thuận,Từ 05/05/2022,"Lô C3-1, KCN Bá Thiện 2, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh...",
Công ty cổ phần Công Nghiệp Smart Việt Nam Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-co-phan-cong-nghiep-smart-viet-nam-tuyen-nhan-vien-ke-hoach-san-xuat.html,Công ty cổ phần Công Nghiệp Smart Việt Nam,8 -15 triệu,6/5/2022,"Lô 11, KCN Quang Minh, TT. Quang Minh, Mê Linh, Hà Nội",
Công ty TNHH Sky Denov Vina tuyển dụng Nhân viên QC,https://vinhphuc.work/cong-ty-tnhh-sky-denov-vina-tuyen-dung-nhan-vien-qc.html,Công ty TNHH Sky Denov Vina,Trao đổi khi phỏng vấn,4/5/2022,Công ty TNHH Sky Denov Vina,
Trường mầm non Quốc tế FTF tuyển dụng 03 Giáo viên Tiếng...,https://vinhphuc.work/truong-mam-non-quoc-te-ftf-tuyen-dung-03-giao-vien-tieng-anh.html,Trường mầm non Quốc tế FTF,Thỏa thuận hấp dẫn,Đến 31/05/2022,"Đường Ngô Gia Tự, phường Khai Quang, thành phố Vĩnh Yên, Vĩnh Phúc",Mọi thắc mắc liên quan vui lòng gọi số điện thoại: Mrs Ngọc: 0977 468 230
Youngbag tuyển dụng nhân viên kinh doanh,https://vinhphuc.work/youngbag-tuyen-dung-nhan-vien-kinh-doanh.html,Công ty TNHH Youngbag Micromotor Việt Nam,Thỏa thuận,từ ngày 04//05/2022,"Công ty TNHH Youngbag Micromotor Việt Nam - KCN Bình Xuyên, huyện Bình Xuyên,...",
Công ty TNHH Dong Joo Vina Tuyển Nhân viên Kế toán,https://vinhphuc.work/cong-ty-tnhh-dong-joo-vina-tuyen-nhan-vien-ke-toan.html,CÔNG TY TNHH DONG JOO VINA,Thỏa thuận,3/5/2022,Đạo Đức - Bình Xuyên - Vĩnh Phúc,"CÔNG TY TNHH DONG JOO VINA
SĐT: 02113 512 580 (Liên lạc giờ hành chính)
Địa chỉ: Đạo Đức – Bình Xuyên – Vĩnh Phúc"
Công ty Công nghệ Truyền thông Minh Đức cần tuyển Nhân viên...,https://vinhphuc.work/cong-ty-cong-nghe-truyen-thong-minh-duc-can-tuyen-nhan-vien-content-marketing.html,Công ty TNHH Công nghệ Truyền thông Minh Đức,Lương thỏa thuận + thưởng,4/5/2022,Vĩnh Yên,
Khách sạn IREST COSMOPOLIS Tuyển dụng 02 Nhân viên lễ tân,https://vinhphuc.work/khach-san-irest-cosmopolis-tuyen-dung-02-nhan-vien-le-tan.html,Khách sạn iRest COSMOPOLIS,7-9 triệu,3/5/2022,Vĩnh Yên,"Khách sạn IREST COSMOPOLIS
Ms Phương Anh – 0965 890 069 Địa chỉ: Đường Ngô Gia Tự – Thành phố Vĩnh Yên – Tỉnh Vĩnh Phúc."
Công ty Cổ phần Đầu tư VCI tuyển 04 vị trí chất...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-04-vi-tri-chat-luong-cao-luong-thuong-rat-tot.html,Công ty Cổ phần Đầu tư VCI,8-9 triệu/tháng,Từ 03/05/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Trường mầm non Quốc tế FTF tuyển dụng Giáo viên Tiếng Anh,https://vinhphuc.work/truong-mam-non-quoc-te-ftf-tuyen-dung-giao-vien-tieng-anh.html,Trường mầm non Quốc tế FTF,Thỏa thuận hấp dẫn,Từ ngày 30/04/2022 đến 31/05/2022,"Đường Ngô Gia Tự, phường Khai Quang, thành phố Vĩnh Yên, Vĩnh Phúc",
Công ty CP Thép Việt Xô chi nhánh Vĩnh Phúc tuyển Nhân...,https://vinhphuc.work/cong-ty-cp-thep-viet-xo-chi-nhanh-vinh-phuc-tuyen-nhan-vien-sale-admin.html,Công ty CP Thép Việt Xô Hà Nội,7 triệu + trợ cấp ăn trưa,Nhận ngay,Đại Đồng - Vĩnh Tường - Vĩnh Phúc.,
Công ty Tamura Việt Nam tuyển dụng Kế toán tổng hợp,https://vinhphuc.work/cong-ty-tamura-viet-nam-tuyen-dung-ke-toan-tong-hop.html,Công ty Tamura Việt Nam,Thỏa thuận,Nhận ngay,Lô B7- KCN Thăng Long - Thiện Kế - Bình Xuyên - Vĩnh Phúc,
Tuyển phiên dịch tiếng hàn và quản lý bộ phận QC tại...,https://vinhphuc.work/tuyen-phien-dich-tieng-han-va-quan-ly-bo-phan-qc-tai-hjc-viet-nam.html,Công ty TNHH HJC Việt Nam,Thỏa thuận,Nhận ngay,"Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Tuyển dụng Quản lý kỹ thuật phòng sạch tại Actro Vina,https://vinhphuc.work/tuyen-dung-quan-ly-ky-thuat-phong-sach-tai-actro-vina.html,CÔNG TY TNHH ACTRO VINA,Thỏa thuận,Nhận ngay,"Lô A5-3, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH Actro Vina thông báo tuyển dụng nhân viên kỹ...,https://vinhphuc.work/cong-ty-tnhh-actro-vina-tuyen-dung-nhan-vien-ky-thuat-thiet-bi-pm.html,CÔNG TY TNHH ACTRO VINA,Thỏa thuận,Từ ngày 29/04/2022,"Lô A5-3, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Tuyển dụng Phiên dịch công trình tại Công ty TNHH may mặc...,https://vinhphuc.work/tuyen-dung-phien-dich-cong-trinh-tai-cong-ty-tnhh-may-mac-viet-thien.html,Công ty TNHH May mặc Việt Thiên,Thỏa thuận,Từ ngày 29/04,"KCN Đồng Sóc, Vĩnh Tường, Vĩnh Phúc",
Tập đoàn Hoà Bình Minh tuyển dụng 05 Nhân viên kinh doanh,https://vinhphuc.work/tap-doan-hoa-binh-minh-tuyen-dung-05-nhan-vien-kinh-doanh.html,Tập đoàn Hoà Bình Minh,LCB + % DS,Nhận ngay,"Xóm Đậu, X. Định Trung, TP. Vĩnh Yên, T. Vĩnh Phúc / Khu 8,...",
Trường mầm non Quốc tế FTF tuyển dụng 02 giáo viên mầm...,https://vinhphuc.work/truong-mam-non-quoc-te-ftf-tuyen-dung-02-giao-vien-mam-non.html,,Thỏa thuận hấp dẫn,Từ ngày 30/04/2022 đến 31/05/2022,"Đường Ngô Gia Tự, phường Khai Quang, thành phố Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH Dy Food Tuyển dụng Nhân viên Văn phòng,https://vinhphuc.work/cong-ty-tnhh-dy-food-tuyen-dung-nhan-vien-van-phong.html,Công Ty TNHH Dy Food,8.000.000-10.000.000,4/5/2022,"KCN Bình Xuyên, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc","Công ty TNHH DY FOOD Địa chỉ: KCN Bình Xuyên, Bình Xuyên, Vĩnh Phúc Điện thoại: 0983.110.387"
Công ty TNHH Samjin LND Vina tuyển dụng gấp phiên dịch tiếng...,https://vinhphuc.work/cong-ty-tnhh-samjin-lnd-vina-tuyen-dung-gap-phien-dich-tieng-han.html,Công ty Samjin LND,Thỏa thuận,Nhận ngay,"Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Mobifone Khu vực 4 Tuyển dụng Chuyên viên Khối Kinh doanh,https://vinhphuc.work/mobifone-khu-vuc-4-tuyen-dung-chuyen-vien-khoi-kinh-doanh.html,Công ty Dịch vụ Mobifone,Thỏa thuận hấp dẫn,Đến 21/5/2022,"Tòa nhà Mobifone, đường Nguyễn Tất Thành, Khu Đồng Mạ, Tiên Cát, Việt Trì,...",
Công ty Cổ phần Công nghệ Xi mạ HTA Vĩnh Phúc tuyển...,https://vinhphuc.work/cong-ty-co-phan-cong-nghe-xi-ma-hta-vinh-phuc-tuyen-ke-toan-tong-hop.html,Công ty Cổ phần Công nghệ Xi mạ HTA,"8-11 triệu tùy năng lực,",Từ ngày 28/4 đến khi tuyển đủ,"Thôn Mộ Đạo, Thị trấn Đạo Đức, Huyện Bình Xuyên",
Hyundai Vĩnh Yên Tuyển Nhân viên Chăm Sóc Khách Hàng,https://vinhphuc.work/hyundai-vinh-yen-tuyen-nhan-vien-cham-soc-khach-hang-3.html,Hyundai Vĩnh Yên,7-10 triệu,Đến ngày 15/5/2022,"Hyundai Vĩnh Yên, Mậu Thông, Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Tuyển Quản lý sản xuất tại Công ty TNHH Daegun Daegun,https://vinhphuc.work/tuyen-quan-ly-san-xuat-tai-cong-ty-tnhh-daegun-daegun.html,Công ty TNHH Daegun Daegun,Thỏa thuận,Nhận ngay,"Bá Thiện, Bình Xuyên, Tỉnh Vĩnh Phúc, VN","CÔNG TY TNHH DAEGUN DAEGUN
Điện thoại: 0376.034.724"
Tuyển gấp Nhân viên Kho tại Big five Việt Nam,https://vinhphuc.work/tuyen-gap-nhan-vien-kho-tai-big-five-viet-nam.html,CÔNG TY CỔ PHẦN CCD VIỆT NAM,8.000.000 đ - 10.000.000đ,Nhận ngay,"Mộ đạo, Đạo Đức, Bình Xuyên, Vĩnh Phúc.","Nơi làm việc: KHO HÀNG CÔNG TY CỔ PHẦN CCD VIỆT NAM (Mộ Đạo, Đạo Đức, Bình Xuyên, Vĩnh Phúc)
Hình thức nộp hồ sơ:
Ứng viên gửi CV tại nút  nộp hồ sơ phía cuối bài
Điện thoại: 0981 009 020"
Công Ty TNHH Thương mại và dịch vụ J&L Việt Nam Tuyển...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-va-dich-vu-jl-viet-nam-tuyen-dung-truong-phong-kinh-doanh.html,Công Ty TNHH Thương mại và dịch vụ J&L Việt Nam,LCB + %DS,Nhận ngay,Số nhà 50 Định Trung Vĩnh Yên - Vĩnh Phúc (cạnh HC),
Công ty CP Toyo Taki Việt Nam tuyển kế toán tổng hợp,https://vinhphuc.work/cong-ty-cp-toyo-taki-viet-nam-tuyen-ke-toan-tong-hop.html,Công ty CP Toyo Taki Việt Nam,9 - 12 triệu,Nhận ngay,KCN Khai Quang - Vĩnh Yên - Vĩnh Phúc,
Công ty Cổ phần Eneight Việt Nam tuyển dụng nhân viên kỹ...,https://vinhphuc.work/cong-ty-co-phan-eneight-viet-nam-tuyen-dung-nhan-vien-ky-thuat.html,Công ty Cổ phần Eneight Việt Nam,Thỏa thuận,26/4/2022 - 26/05/2022,"Cụm CN Đồng Sóc, Vũ Di, Vĩnh Tường, Vĩnh Phúc",
Công ty TNHH Suo Tech mới đi vào hoạt động Tuyển 10...,https://vinhphuc.work/cong-ty-tnhh-suo-tech-moi-di-vao-hoat-dong-tuyen-10-cong-nhan-chinh-thuc.html,Công ty TNHH Suo Tech,Thỏa thuận,Từ 30/04/2022,"KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt...","Công ty TNHH Suo Tech
Địa chỉ : KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại: 0979.221.179"
Công ty TNHH DH-ZYLE Vina Tuyển Nhân viên Cơ điện thiết bị,https://vinhphuc.work/cong-ty-tnhh-dh-zyle-vina-tuyen-nhan-vien-co-dien-thiet-bi.html,Công ty TNHH DH-Zyle Vina,thỏa thuận,26/04/2022,Lô 1- Cụm 17 - KCN Khai Quang - Khai Quang - Vĩnh Yên...,"Công ty TNHH DH-ZYLE Vina
Điện thoại: 0967712388
Địa chỉ: Lô 1,cụm 17, KCN Khai Quang – Khai Quang- Vĩnh Yên- Vĩnh Phúc ."
Công ty TNHH Dynamix Material Science Tuyển Nhân viên Kiểm tra hiện...,https://vinhphuc.work/cong-ty-tnhh-dynamix-material-science-tuyen-nhan-vien-kiem-tra-hien-truong.html,CÔNG TY TNHH DYNAMIX MATERIAL SCIENCE,Thương lượng,26/04/2022,"Lô CN05-2, KCN Bình Xuyên II - Bá Hiến - Bình Xuyên - Vĩnh...","Công ty TNHH Dynamix Material Science
Địa chỉ: Lô CN05-2, KCN Bình Xuyên II – Bá Hiến – Bình Xuyên – Vĩnh Phúc
Điện thoại: 0211.3535.568"
Công Ty TNHH thương mại Sách Hoàng Long Tuyển Nhân viên Kế...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-sach-hoang-long-tuyen-nhan-vien-ke-toan.html,Công Ty TNHH thương mại Sách Hoàng Long,Thỏa thuận,từ 25/04/2022,"SN 118 Ngô Quyền, P. Ngô Quyền, TP.Vĩnh Yên _ T. Vĩnh Phúc","Công Ty TNHH thương mại Sách Hoàng Long
Địa chỉ: SN 118 Ngô Quyền, P. Ngô Quyền, TP.Vĩnh Yên _ T. Vĩnh Phúc
Số điện thoại liên hệ: 0973 099 997."
"Công ty TNHH Shinwon Ebenezer Việt Nam Tuyển Nhân viên Nhân sự,...",https://vinhphuc.work/cong-ty-tnhh-shinwon-ebenezer-viet-nam-tuyen-nhan-vien-nhan-su-nhan-vien-phap-che.html,Công ty TNHH Shinwon Ebenezer Viet Nam,Thỏa thuận,Từ 25/03/2022,"Lô 14 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Shinwon Ebenezer Việt Nam
Điện thoại : 0963902791
Địa chỉ: Lô 14 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc"
Công ty Tamura Việt Nam Tuyển Kế toán Tổng hợp,https://vinhphuc.work/cong-ty-tamura-viet-nam-tuyen-ke-toan-tong-hop.html,Công ty Tamura Việt Nam,Thỏa thuận,Từ 25/04/2022,"Lô số B-7, KCN Thăng Long, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
"Công Ty TNHH Dy Food Tuyển Nhân viên Phiên dịch, Nhân viên...",https://vinhphuc.work/cong-ty-tnhh-dy-food-tuyen-nhan-vien-phien-dich-nhan-vien-thiet-bi.html,Công Ty TNHH Dy Food,Thỏa thuận,Từ 25/04/2022,Khu CN Bình Xuyên - Hương Canh - Bình Xuyên - Vĩnh Phúc,"Công Ty TNHH Dy Food
Địa chỉ: Hữu Bằng, Tam Hợp, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0983.110.387"
Ngân hàng TMCP Quân đội CN Vĩnh Phúc Tuyển dụng Chuyên viên...,https://vinhphuc.work/ngan-hang-tmcp-quan-doi-cn-vinh-phuc-tuyen-dung-chuyen-vien-ho-tro-dieu-phoi-vien-cong-tac-vien.html,Ngân hàng TMCP Quân đội CN Vĩnh Phúc,Thỏa thuận,Từ 25/04/2022,"Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc","Ngân hàng TMCP Quân đội CN Vĩnh Phúc
Địa chỉ: Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc
Mọi chi tiết liên hệ : 0987 929 227"
"Nhà máy Sujin Việt Nam Tuyển dụng Công nhân Hàn xì, Công...",https://vinhphuc.work/nha-may-sujin-viet-nam-tuyen-dung-cong-nhan-han-xi-cong-nhan-van-hanh-may-lam-hanh-chinh.html,Nhà máy Sujin Việt Nam,THỏa thuận,10/5/2022,"Nhà máy Sujin Việt Nam - Phường Phúc Thắng, Phúc Yên, Vĩnh Phúc","Nhà máy Sujin Việt Nam
Địa chỉ: phường Phúc Thắng, thành phố Phúc Yên, tỉnh Vĩnh Phúc (Gần cổng khu đô thị TMS)
Điện thoại:02113 869 898/ 0211 3721 335"
Công ty TNHH UJU Vina Tuyển Nhân viên khuôn bộ phận Đúc,https://vinhphuc.work/cong-ty-tnhh-uju-vina-tuyen-nhan-vien-khuon-bo-phan-duc.html,Công ty TNHH UJU Vina,Thỏa thuận,Từ 23/04/2022,"Số 55, Lô CN12 , KCN Khai Quang, Vĩnh Yên , Vĩnh Phúc","Công ty TNHH UJU Vina
Địa chỉ: Số 55, Lô CN12 , KCN Khai Quang, Vĩnh Yên , Vĩnh Phúc
Điện thoại: 0211.3843.700"
"Nội thất VAXUCO Vĩnh Yên tuyển dụng Kế toán Tổng hợp, Nhân...",https://vinhphuc.work/noi-that-vaxuco-vinh-yen-tuyen-dung-ke-toan-tong-hop-nhan-vien-ban-hang.html,Nội thất Vaxuco Vĩnh Yên,Thỏa thuận,Từ 23/04/2022,"số185, Quán Tiên, đường Hùng Vương, phường Hội Hợp, TP. Vĩnh Yên, tỉnh Vĩnh...","Nội thất VAXUCO Vĩnh Yên
Địa chỉ: số185, Quán Tiên, đường Hùng Vương, phường Hội Hợp, TP. Vĩnh Yên, tỉnh Vĩnh Phúc. Điện thoại liên hệ: 0568977777 Hồ sơ xin việc nộp trực tiếp hoặc gửi vào Email: pgdnl.vavaxuco@gmail.com"
Nhà máy Công ty IAP Tuyển Kế toán Tổng hợp,https://vinhphuc.work/nha-may-cong-ty-iap-tuyen-ke-toan-tong-hop.html,Công ty Cổ phần Đầu tư và Thương mại IAP,Thỏa thuận,Từ 23/04/2022,"Nhà Máy IAP, Điểm Công nghiệp Đồng Sóc, xã Vũ Di, huyện Vĩnh Tường,...",
Công ty TNHH Quốc tế Cerie (Việt Nam) Tuyển mới 04 vị...,https://vinhphuc.work/cong-ty-tnhh-quoc-te-cerie-viet-nam-tuyen-moi-04-vi-tri-chat-luong.html,Công ty TNHH Quốc Tế Cerie (Việt Nam),Thỏa thuận,Từ 23/04/2022,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Quốc tế Cerie (Việt Nam)
Địa chỉ: Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0334429429"
Công ty TNHH Công nghệ chính xác JFS Việt Nam Tuyển Nhân...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-chinh-xac-jfs-viet-nam-tuyen-nhan-vien-phien-dich-tieng-trung.html,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC JFS VIỆT NAM,Thỏa thuận,Từ 23/04/2022,"Hưởng Lộc, Đạo Đức, Bình Xuyên","Công ty TNHH Công nghệ chính xác JFS Việt Nam
Địa chỉ: Hưởng Lộc, Đạo Đức, Bình Xuyên
Điện thoại: 0988658394"
Công ty TNHH EL TS VINA Tuyển Nhân viên Quản lý vật...,https://vinhphuc.work/cong-ty-tnhh-el-ts-vina-tuyen-nhan-vien-quan-ly-vat-tu.html,Công ty TNHH EL TS VINA,thỏa thuận,22/04/2022,"Lô P, KCN Bình Xuyên, TT Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH EL TS VINA
Địa chỉ: Lô P, KCN Bình Xuyên, TT Hương Canh, Bình Xuyên , Vĩnh Phúc
Điện thoại: 0211.3866.858"
Công ty Cổ phần Toyotaki Việt Nam Tuyển Phó Giám Đốc Sản...,https://vinhphuc.work/cong-ty-co-phan-toyotaki-viet-nam-tuyen-pho-giam-doc-san-xuat.html,Công ty Cổ phần Toyotaki Việt Nam,18-25 triệu,Đến khi tuyển đủ,Khu công nghiệp Khai Quang,"Công ty Cổ phần Toyotaki Việt Nam
Địa chỉ:KCN Khai Quang, Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại:0388865400"
Công ty CP Đầu Tư TM và Sản Xuất Minh Phương tuyển...,https://vinhphuc.work/cong-ty-cp-dau-tu-tm-va-san-xuat-minh-phuong-tuyen-kcs-thanh-pham-van-hanh-may-van-hanh-lo-hoi.html,Công ty CP Đầu Tư TM và Sản Xuất Minh Phương,Thỏa thuận,Các ngày trong tuần,"KCN Hợp Thịnh, Tam Dương, Vĩnh phúc","Công ty CP Đầu Tư TM và Sản Xuất Minh Phương
Địa chỉ: Cụm CN Hợp Thinh, Xã Hợp Thịnh, Huyện Tam Dương, Tỉnh Vĩnh Phúc
LIện hệ : Mrs.Hằng – 0392010690 hoặc nộp hồ sơ trực tiếp tại công ty địa chỉ tại KCN Hợp Thịnh, Tam Dương, Vĩnh phúc"
Công ty Cổ phần Toyotaki Việt Nam tuyển dụng Kế toán trưởng,https://vinhphuc.work/cong-ty-co-phan-toyotaki-viet-nam-tuyen-dung-ke-toan-truong.html,,15-20 triệu,30/4/2022,"KCN Khai Quang, Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty Cổ phần Toyotaki Việt Nam
Địa chỉ:KCN Khai Quang, Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại:0388865400"
Khách sạn Ocean Tuyển Kế toán Nội bộ,https://vinhphuc.work/khach-san-ocean-tuyen-ke-toan-noi-bo.html,Khách sạn Ocean,Thỏa thuận,Từ 21/04/2022,"Số 33 Đường Nguyễn Tất Thành, Xã Định Trung, Thành phố Vĩnh Yên, Tỉnh...",
"Nhà hàng Bia Hà Phương Tuyển Quản lý, Chăm sóc khách hàng,...",https://vinhphuc.work/nha-hang-bia-ha-phuong-tuyen-quan-ly-cham-soc-khach-hang-thu-ngan-truong-ban-nhan-vien-theo-ca.html,Nhà hàng Bia Hà Phương,Thỏa thuận,Từ 21/04/2022,"Khu vườn Sim, Hương Canh, Bình Xuyên, Vĩnh Phúc","Nhà hàng Bia Hà Phương
Địa chỉ:Khu vườn Sim, Hương Canh, Bình Xuyên, Vĩnh Phúc
Điện thoại: A Khanh 0979431995"
Công ty TNHH Sản xuất Quạt CN TH Vinasun Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-san-xuat-quat-cn-th-vinasun-tuyen-nhan-vien-nhan-su.html,Công Ty TNHH TH Vinasun Vietnam,Thỏa thuận,Từ 21/04/2022,"KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Sản xuất Quạt CN TH Vinasun
Địa chỉ: Lô M, đường 10, KCN Bình Xuyên 1, Bình Xuyên, Vĩnh Phúc
Điện thoại: 0968886538"
Công ty TNHH Young Poong Electronics Vina Tuyển Nhân viên Chăm sóc...,https://vinhphuc.work/cong-ty-tnhh-young-poong-electronics-vina-tuyen-nhan-vien-cham-soc-khach-hang.html,Công ty TNHH Young Poong TFT,Thỏa thuận,Từ 21/04/2022,KCN Bình Xuyên 2 – Bình Xuyên – Vĩnh Phúc,
